t_s,n_m,e_m,alt_m,yaw_deg
0.00016400008462369442,0.0,0.0,0.0,0.0
0.10099320020526648,0.0,0.0,0.0,0.0
0.20245159999467432,0.0,0.0,0.0,0.0
0.30437940009869635,0.0,0.0,0.0,0.0
0.4063497001770884,0.0,0.0,0.0,0.0
0.5087499001529068,0.0,0.0,0.0,0.0
0.6096706001553684,0.0,0.0,0.0,0.0
0.7122037000954151,0.0,0.0,0.0,0.0
0.8134237001650035,0.0,0.0,0.0,0.0
0.9151783001143485,0.0,0.0,0.0,0.0
1.018828800180927,0.0,0.0,0.0,0.0
1.12062540021725,0.0,0.0,0.0,0.0
1.2225948001723737,0.0,0.0,0.0,0.0
1.3236204001586884,0.0,0.0,0.0,0.0
1.424852800089866,0.0,0.0,0.0,0.0
1.5268065000418574,0.0,0.0,0.0,0.0
1.6284549999982119,0.0,0.0,0.0,0.0
1.7310349000617862,0.0,0.0,0.0,0.0
1.8424330002162606,0.0,0.0,0.028,0.0
1.9431439000181854,0.0,0.0,0.088,0.0
2.0434631002135575,0.0,0.0,0.184,0.0
2.146894400008023,0.0,0.0,0.305,0.0
2.2483745000790805,0.0,0.0,0.464,0.0
2.352788700023666,0.0,0.0,0.645,0.0
2.453472100198269,0.0,0.0,0.855,0.0
2.5541270000394434,0.0,0.0,1.093,0.0
2.6584927001968026,0.0,0.0,1.357,0.0
2.759222500026226,0.0,0.0,1.665,0.0
2.859621800016612,0.0,0.0,1.999,0.0
2.960306700086221,0.0,0.0,2.364,0.0
3.062115900218487,0.0,0.0,2.753,0.0
3.163054100004956,0.0,0.0,3.149,0.0
3.2639150000177324,0.0,0.0,3.568,0.0
3.3671661000698805,0.0,0.0,4.032,0.0
3.4723022000398487,0.0,0.0,4.515,0.0
3.5774166001938283,0.0,0.0,4.998,0.0
3.6781463001389056,0.0,0.0,5.523,0.0
3.7788628002163023,0.0,0.0,6.043,0.0
3.8793993000872433,0.0,0.0,6.578,0.0
3.9797336000483483,0.0,0.0,7.155,0.0
4.0817299000918865,0.0,0.0,7.75,0.0
4.183202699990943,0.0,0.0,8.329,0.0
4.284676600014791,0.0,0.0,8.95,0.0
4.389692600117996,0.0,0.0,9.581,0.0
4.493884600000456,0.0,0.0,10.221,0.0
4.596094300039113,0.0,0.0,10.842,0.0
4.6967212001327425,0.0,0.0,11.471,0.0
4.797695700079203,0.0,0.0,12.137,0.0
4.899344900157303,0.0,0.0,12.784,0.0
5.001696600113064,0.0,0.0,13.469,0.0
5.10224000015296,0.0,0.0,14.128,0.0
5.2035481000784785,0.0,0.0,14.832,0.0
5.306198700098321,0.0,0.0,15.546,0.0
5.40934590017423,-0.0,0.0,16.264,0.0
5.509770000120625,-0.001,-0.0,16.952,0.18
5.613139600027353,-0.015,-0.003,17.646,-2.55
5.713877300033346,-0.067,-0.023,18.256,-23.13
5.814762500114739,-0.185,-0.076,18.791,-62.34
5.915871900040656,-0.322,-0.139,19.13,-57.7
6.0164832000155,-0.415,-0.167,19.335,1.41
6.117366500198841,-0.498,-0.178,19.482,-34.67
6.2224803999997675,-0.632,-0.205,19.508,-42.79
6.323683000169694,-0.728,-0.199,19.416,-16.47
6.424399400129914,-0.858,-0.199,19.248,-40.55
6.527835700195283,-0.967,-0.169,18.947,-26.21
6.6320959001313895,-1.112,-0.13,18.568,-11.92
6.732610300183296,-1.242,-0.056,18.059,-72.51
6.833512600045651,-1.41,0.026,17.467,46.76
6.934201600030065,-1.552,0.137,16.798,171.8
7.034893900156021,-1.734,0.255,15.996,-164.88
7.1358296000398695,-1.906,0.394,15.11,104.04
7.237372400006279,-2.068,0.542,14.138,-179.93
7.340474200202152,-2.258,0.704,13.047,154.28
7.440834700129926,-2.437,0.884,11.862,134.32
