mono_t,phase,rel_alt_m,distance_m,h_err_deg,yaw_aligned,pitch_us,throttle_us,target
1174366.213,X_LEG_1,17.80,42.64,-3.84,1,1671,1633,NE
1174366.234,X_LEG_1,17.80,42.64,-3.84,1,1671,1633,NE
1174366.254,X_LEG_1,17.80,42.64,-3.84,1,1671,1633,NE
1174366.275,X_LEG_1,17.80,42.64,-3.84,1,1671,1633,NE
1174366.295,X_LEG_1,17.80,42.64,-3.84,1,1671,1633,NE
1174366.315,X_LEG_1,18.06,42.64,-3.84,1,1671,1632,NE
1174366.336,X_LEG_1,18.06,42.64,-3.84,1,1671,1632,NE
1174366.357,X_LEG_1,18.06,42.64,-3.84,1,1671,1632,NE
1174366.377,X_LEG_1,18.06,42.64,-3.84,1,1671,1632,NE
1174366.397,X_LEG_1,18.06,42.64,-3.84,1,1671,1632,NE
1174366.418,X_LEG_1,18.32,42.64,-5.84,1,1671,1632,NE
1174366.438,X_LEG_1,18.32,42.64,-5.84,1,1671,1632,NE
1174366.458,X_LEG_1,18.32,42.64,-5.84,1,1671,1632,NE
1174366.479,X_LEG_1,18.32,42.64,-5.84,1,1671,1632,NE
1174366.499,X_LEG_1,18.32,42.64,-5.84,1,1671,1632,NE
1174366.520,X_LEG_1,18.58,42.63,-5.85,1,1671,1631,NE
1174366.540,X_LEG_1,18.58,42.63,-5.85,1,1671,1631,NE
1174366.561,X_LEG_1,18.58,42.63,-5.85,1,1671,1631,NE
1174366.581,X_LEG_1,18.58,42.63,-5.85,1,1671,1631,NE
1174366.602,X_LEG_1,18.58,42.63,-5.85,1,1671,1631,NE
1174366.622,X_LEG_1,18.83,42.62,-5.85,1,1670,1630,NE
1174366.643,X_LEG_1,18.83,42.62,-5.85,1,1670,1630,NE
1174366.663,X_LEG_1,18.83,42.62,-5.85,1,1670,1630,NE
1174366.683,X_LEG_1,18.83,42.62,-5.85,1,1670,1630,NE
1174366.704,X_LEG_1,18.83,42.62,-5.85,1,1670,1630,NE
1174366.724,X_LEG_1,19.08,42.62,-5.85,1,1670,1629,NE
1174366.745,X_LEG_1,19.08,42.62,-5.85,1,1670,1629,NE
1174366.765,X_LEG_1,19.08,42.62,-5.85,1,1670,1629,NE
1174366.786,X_LEG_1,19.08,42.62,-5.85,1,1670,1629,NE
1174366.806,X_LEG_1,19.08,42.62,-5.85,1,1670,1629,NE
1174366.827,X_LEG_1,19.08,42.60,-5.85,1,1670,1629,NE
1174366.847,X_LEG_1,19.08,42.60,-5.85,1,1670,1629,NE
1174366.867,X_LEG_1,19.08,42.60,-5.85,1,1670,1629,NE
1174366.888,X_LEG_1,19.08,42.60,-5.85,1,1670,1629,NE
1174366.908,X_LEG_1,19.08,42.60,-5.85,1,1670,1629,NE
1174366.929,X_LEG_1,19.57,42.57,-5.85,1,1670,1628,NE
1174366.949,X_LEG_1,19.57,42.57,-5.85,1,1670,1628,NE
1174366.970,X_LEG_1,19.57,42.57,-5.85,1,1670,1628,NE
1174366.991,X_LEG_1,19.57,42.57,-5.85,1,1670,1628,NE
1174367.011,X_LEG_1,19.57,42.57,-5.85,1,1670,1628,NE
1174367.032,X_LEG_1,19.81,42.50,-5.85,1,1670,1627,NE
1174367.052,X_LEG_1,19.81,42.50,-5.85,1,1670,1627,NE
1174367.072,X_LEG_1,19.81,42.50,-5.85,1,1670,1627,NE
1174367.092,X_LEG_1,19.81,42.50,-5.85,1,1670,1627,NE
1174367.113,X_LEG_1,19.81,42.50,-5.85,1,1670,1627,NE
1174367.133,X_LEG_1,19.81,42.50,-5.85,1,1670,1627,NE
1174367.154,X_LEG_1,19.81,42.50,-5.85,1,1670,1627,NE
1174367.174,X_LEG_1,19.81,42.50,-5.85,1,1670,1627,NE
1174367.194,X_LEG_1,19.81,42.50,-5.85,1,1670,1627,NE
1174367.215,X_LEG_1,19.81,42.50,-5.85,1,1670,1627,NE
1174367.235,X_LEG_1,20.04,42.47,-5.86,1,1670,1626,NE
1174367.256,X_LEG_1,20.04,42.47,-5.86,1,1670,1626,NE
1174367.276,X_LEG_1,20.04,42.47,-5.86,1,1670,1626,NE
1174367.297,X_LEG_1,20.04,42.47,-5.86,1,1670,1626,NE
1174367.317,X_LEG_1,20.04,42.47,-5.86,1,1670,1626,NE
1174367.338,X_LEG_1,20.04,42.47,-5.86,1,1670,1626,NE
1174367.358,X_LEG_1,20.04,42.47,-5.86,1,1670,1626,NE
1174367.379,X_LEG_1,20.04,42.47,-5.86,1,1670,1626,NE
1174367.399,X_LEG_1,20.04,42.47,-5.86,1,1670,1626,NE
1174367.420,X_LEG_1,20.04,42.47,-5.86,1,1670,1626,NE
1174367.440,X_LEG_1,20.27,42.42,-5.86,1,1670,1626,NE
1174367.460,X_LEG_1,20.27,42.42,-5.86,1,1670,1626,NE
1174367.481,X_LEG_1,20.27,42.42,-5.86,1,1670,1626,NE
1174367.501,X_LEG_1,20.27,42.42,-5.86,1,1670,1626,NE
1174367.522,X_LEG_1,20.27,42.42,-5.86,1,1670,1626,NE
1174367.542,X_LEG_1,20.49,42.37,-3.87,1,1669,1625,NE
1174367.563,X_LEG_1,20.49,42.37,-3.87,1,1669,1625,NE
1174367.583,X_LEG_1,20.49,42.37,-3.87,1,1669,1625,NE
1174367.604,X_LEG_1,20.49,42.37,-3.87,1,1669,1625,NE
1174367.624,X_LEG_1,20.49,42.37,-3.87,1,1669,1625,NE
1174367.645,X_LEG_1,20.71,42.31,-3.88,1,1669,1624,NE
1174367.665,X_LEG_1,20.71,42.31,-3.88,1,1669,1624,NE
1174367.686,X_LEG_1,20.71,42.31,-3.88,1,1669,1624,NE
1174367.706,X_LEG_1,20.71,42.31,-3.88,1,1669,1624,NE
1174367.727,X_LEG_1,20.71,42.31,-3.88,1,1669,1624,NE
1174367.747,X_LEG_1,20.93,42.25,-3.88,1,1669,1624,NE
1174367.768,X_LEG_1,20.93,42.25,-3.88,1,1669,1624,NE
1174367.788,X_LEG_1,20.93,42.25,-3.88,1,1669,1624,NE
1174367.809,X_LEG_1,20.93,42.25,-3.88,1,1669,1624,NE
1174367.829,X_LEG_1,20.93,42.25,-3.88,1,1669,1624,NE
1174367.850,X_LEG_1,21.14,42.18,-3.89,1,1669,1623,NE
1174367.870,X_LEG_1,21.14,42.18,-3.89,1,1669,1623,NE
1174367.891,X_LEG_1,21.14,42.18,-3.89,1,1669,1623,NE
1174367.911,X_LEG_1,21.14,42.18,-3.89,1,1669,1623,NE
1174367.932,X_LEG_1,21.14,42.18,-3.89,1,1669,1623,NE
1174367.952,X_LEG_1,21.35,42.11,-3.90,1,1668,1622,NE
1174367.973,X_LEG_1,21.35,42.11,-3.90,1,1668,1622,NE
1174367.993,X_LEG_1,21.35,42.11,-3.90,1,1668,1622,NE
1174368.014,X_LEG_1,21.35,42.11,-3.90,1,1668,1622,NE
1174368.034,X_LEG_1,21.35,42.11,-3.90,1,1668,1622,NE
1174368.054,X_LEG_1,21.56,42.04,-2.91,1,1668,1622,NE
1174368.075,X_LEG_1,21.56,42.04,-2.91,1,1668,1622,NE
1174368.095,X_LEG_1,21.56,42.04,-2.91,1,1668,1622,NE
1174368.116,X_LEG_1,21.56,42.04,-2.91,1,1668,1622,NE
1174368.136,X_LEG_1,21.56,42.04,-2.91,1,1668,1622,NE
1174368.157,X_LEG_1,21.90,41.89,-2.91,1,1668,1621,NE
1174368.178,X_LEG_1,21.90,41.89,-2.91,1,1668,1621,NE
1174368.198,X_LEG_1,21.90,41.89,-2.91,1,1668,1621,NE
1174368.218,X_LEG_1,21.90,41.89,-2.91,1,1668,1621,NE
1174368.239,X_LEG_1,21.90,41.89,-2.91,1,1668,1621,NE
1174368.260,X_LEG_1,21.90,41.89,-2.91,1,1668,1621,NE
1174368.280,X_LEG_1,21.90,41.89,-2.91,1,1668,1621,NE
1174368.301,X_LEG_1,21.90,41.89,-2.91,1,1668,1621,NE
1174368.322,X_LEG_1,21.90,41.89,-2.91,1,1668,1621,NE
1174368.342,X_LEG_1,21.90,41.89,-2.91,1,1668,1621,NE
1174368.363,X_LEG_1,22.05,41.83,-2.93,1,1667,1620,NE
1174368.383,X_LEG_1,22.05,41.83,-2.93,1,1667,1620,NE
1174368.403,X_LEG_1,22.05,41.83,-2.93,1,1667,1620,NE
1174368.424,X_LEG_1,22.05,41.83,-2.93,1,1667,1620,NE
1174368.444,X_LEG_1,22.05,41.83,-2.93,1,1667,1620,NE
1174368.465,X_LEG_1,22.05,41.83,-2.93,1,1667,1620,NE
1174368.485,X_LEG_1,22.05,41.83,-2.93,1,1667,1620,NE
1174368.505,X_LEG_1,22.05,41.83,-2.93,1,1667,1620,NE
1174368.526,X_LEG_1,22.05,41.83,-2.93,1,1667,1620,NE
1174368.546,X_LEG_1,22.05,41.83,-2.93,1,1667,1620,NE
1174368.567,X_LEG_1,22.19,41.77,-2.94,1,1667,1620,NE
1174368.587,X_LEG_1,22.19,41.77,-2.94,1,1667,1620,NE
1174368.608,X_LEG_1,22.19,41.77,-2.94,1,1667,1620,NE
1174368.628,X_LEG_1,22.19,41.77,-2.94,1,1667,1620,NE
1174368.648,X_LEG_1,22.19,41.77,-2.94,1,1667,1620,NE
1174368.670,X_LEG_1,22.33,41.70,-2.94,1,1667,1620,NE
1174368.690,X_LEG_1,22.33,41.70,-2.94,1,1667,1620,NE
1174368.710,X_LEG_1,22.33,41.70,-2.94,1,1667,1620,NE
1174368.731,X_LEG_1,22.33,41.70,-2.94,1,1667,1620,NE
1174368.751,X_LEG_1,22.33,41.70,-2.94,1,1667,1620,NE
1174368.771,X_LEG_1,22.46,41.63,-2.95,1,1667,1619,NE
1174368.792,X_LEG_1,22.46,41.63,-2.95,1,1667,1619,NE
1174368.812,X_LEG_1,22.46,41.63,-2.95,1,1667,1619,NE
1174368.832,X_LEG_1,22.46,41.63,-2.95,1,1667,1619,NE
1174368.853,X_LEG_1,22.46,41.63,-2.95,1,1667,1619,NE
1174368.873,X_LEG_1,22.64,41.53,-2.96,1,1666,1619,NE
1174368.893,X_LEG_1,22.64,41.53,-2.96,1,1666,1619,NE
1174368.914,X_LEG_1,22.64,41.53,-2.96,1,1666,1619,NE
1174368.934,X_LEG_1,22.64,41.53,-2.96,1,1666,1619,NE
1174368.954,X_LEG_1,22.64,41.53,-2.96,1,1666,1619,NE
1174368.975,X_LEG_1,22.81,41.43,-2.97,1,1666,1618,NE
1174368.996,X_LEG_1,22.81,41.43,-2.97,1,1666,1618,NE
1174369.016,X_LEG_1,22.81,41.43,-2.97,1,1666,1618,NE
1174369.037,X_LEG_1,22.81,41.43,-2.97,1,1666,1618,NE
1174369.058,X_LEG_1,22.81,41.43,-2.97,1,1666,1618,NE
1174369.078,X_LEG_1,22.98,41.33,-2.98,1,1665,1618,NE
1174369.099,X_LEG_1,22.98,41.33,-2.98,1,1665,1618,NE
1174369.119,X_LEG_1,22.98,41.33,-2.98,1,1665,1618,NE
1174369.140,X_LEG_1,22.98,41.33,-2.98,1,1665,1618,NE
1174369.160,X_LEG_1,22.98,41.33,-2.98,1,1665,1618,NE
1174369.180,X_LEG_1,23.15,41.21,-1.98,1,1665,1617,NE
1174369.201,X_LEG_1,23.15,41.21,-1.98,1,1665,1617,NE
1174369.221,X_LEG_1,23.15,41.21,-1.98,1,1665,1617,NE
1174369.241,X_LEG_1,23.15,41.21,-1.98,1,1665,1617,NE
1174369.262,X_LEG_1,23.15,41.21,-1.98,1,1665,1617,NE
1174369.282,X_LEG_1,23.31,41.10,-1.99,1,1664,1617,NE
1174369.303,X_LEG_1,23.31,41.10,-1.99,1,1664,1617,NE
1174369.323,X_LEG_1,23.31,41.10,-1.99,1,1664,1617,NE
1174369.343,X_LEG_1,23.31,41.10,-1.99,1,1664,1617,NE
1174369.364,X_LEG_1,23.31,41.10,-1.99,1,1664,1617,NE
1174369.384,X_LEG_1,23.46,41.10,-1.99,1,1664,1616,NE
1174369.404,X_LEG_1,23.46,41.10,-1.99,1,1664,1616,NE
1174369.425,X_LEG_1,23.46,41.10,-1.99,1,1664,1616,NE
1174369.445,X_LEG_1,23.46,41.10,-1.99,1,1664,1616,NE
1174369.466,X_LEG_1,23.46,41.10,-1.99,1,1664,1616,NE
1174369.486,X_LEG_1,23.61,40.87,-2.02,1,1663,1616,NE
1174369.507,X_LEG_1,23.61,40.87,-2.02,1,1663,1616,NE
1174369.527,X_LEG_1,23.61,40.87,-2.02,1,1663,1616,NE
1174369.548,X_LEG_1,23.61,40.87,-2.02,1,1663,1616,NE
1174369.569,X_LEG_1,23.61,40.87,-2.02,1,1663,1616,NE
1174369.589,X_LEG_1,23.61,40.87,-2.02,1,1663,1616,NE
1174369.610,X_LEG_1,23.61,40.87,-2.02,1,1663,1616,NE
1174369.630,X_LEG_1,23.61,40.87,-2.02,1,1663,1616,NE
1174369.651,X_LEG_1,23.61,40.87,-2.02,1,1663,1616,NE
1174369.671,X_LEG_1,23.61,40.87,-2.02,1,1663,1616,NE
1174369.692,X_LEG_1,23.75,40.74,-1.02,1,1663,1615,NE
1174369.712,X_LEG_1,23.75,40.74,-1.02,1,1663,1615,NE
1174369.733,X_LEG_1,23.75,40.74,-1.02,1,1663,1615,NE
1174369.753,X_LEG_1,23.75,40.74,-1.02,1,1663,1615,NE
1174369.774,X_LEG_1,23.75,40.74,-1.02,1,1663,1615,NE
1174369.794,X_LEG_1,23.89,40.74,-1.02,1,1663,1615,NE
1174369.814,X_LEG_1,23.89,40.74,-1.02,1,1663,1615,NE
1174369.834,X_LEG_1,23.89,40.74,-1.02,1,1663,1615,NE
1174369.854,X_LEG_1,23.89,40.74,-1.02,1,1663,1615,NE
1174369.875,X_LEG_1,23.89,40.74,-1.02,1,1663,1615,NE
1174369.895,X_LEG_1,23.89,40.62,-1.04,1,1662,1615,NE
1174369.915,X_LEG_1,23.89,40.62,-1.04,1,1662,1615,NE
1174369.936,X_LEG_1,23.89,40.62,-1.04,1,1662,1615,NE
1174369.956,X_LEG_1,23.89,40.62,-1.04,1,1662,1615,NE
1174369.977,X_LEG_1,23.89,40.62,-1.04,1,1662,1615,NE
1174369.997,X_LEG_1,24.02,40.50,-1.04,1,1662,1614,NE
1174370.018,X_LEG_1,24.02,40.50,-1.04,1,1662,1614,NE
1174370.038,X_LEG_1,24.02,40.50,-1.04,1,1662,1614,NE
1174370.059,X_LEG_1,24.02,40.50,-1.04,1,1662,1614,NE
1174370.079,X_LEG_1,24.02,40.50,-1.04,1,1662,1614,NE
1174370.100,X_LEG_1,24.15,40.37,-1.06,1,1661,1614,NE
1174370.120,X_LEG_1,24.15,40.37,-1.06,1,1661,1614,NE
1174370.140,X_LEG_1,24.15,40.37,-1.06,1,1661,1614,NE
1174370.160,X_LEG_1,24.15,40.37,-1.06,1,1661,1614,NE
1174370.181,X_LEG_1,24.15,40.37,-1.06,1,1661,1614,NE
1174370.201,X_LEG_1,24.27,40.24,-1.07,1,1661,1614,NE
1174370.222,X_LEG_1,24.27,40.24,-1.07,1,1661,1614,NE
1174370.242,X_LEG_1,24.27,40.24,-1.07,1,1661,1614,NE
1174370.263,X_LEG_1,24.27,40.24,-1.07,1,1661,1614,NE
1174370.283,X_LEG_1,24.27,40.24,-1.07,1,1661,1614,NE
1174370.304,X_LEG_1,24.39,40.10,-1.09,1,1660,1613,NE
1174370.324,X_LEG_1,24.39,40.10,-1.09,1,1660,1613,NE
1174370.345,X_LEG_1,24.39,40.10,-1.09,1,1660,1613,NE
1174370.365,X_LEG_1,24.39,40.10,-1.09,1,1660,1613,NE
1174370.386,X_LEG_1,24.39,40.10,-1.09,1,1660,1613,NE
1174370.406,X_LEG_1,24.51,39.97,-1.10,1,1660,1613,NE
1174370.426,X_LEG_1,24.51,39.97,-1.10,1,1660,1613,NE
1174370.447,X_LEG_1,24.51,39.97,-1.10,1,1660,1613,NE
1174370.468,X_LEG_1,24.51,39.97,-1.10,1,1660,1613,NE
1174370.488,X_LEG_1,24.51,39.97,-1.10,1,1660,1613,NE
1174370.509,X_LEG_1,24.61,39.83,-1.10,1,1659,1613,NE
1174370.530,X_LEG_1,24.61,39.83,-1.10,1,1659,1613,NE
1174370.550,X_LEG_1,24.61,39.83,-1.10,1,1659,1613,NE
1174370.571,X_LEG_1,24.61,39.83,-1.10,1,1659,1613,NE
1174370.592,X_LEG_1,24.61,39.83,-1.10,1,1659,1613,NE
1174370.612,X_LEG_1,24.61,39.83,-1.10,1,1659,1613,NE
1174370.633,X_LEG_1,24.61,39.83,-1.10,1,1659,1613,NE
1174370.654,X_LEG_1,24.61,39.83,-1.10,1,1659,1613,NE
1174370.674,X_LEG_1,24.61,39.83,-1.10,1,1659,1613,NE
1174370.694,X_LEG_1,24.61,39.83,-1.10,1,1659,1613,NE
1174370.714,X_LEG_1,24.71,39.69,-1.12,1,1659,1612,NE
1174370.735,X_LEG_1,24.71,39.69,-1.12,1,1659,1612,NE
1174370.755,X_LEG_1,24.71,39.69,-1.12,1,1659,1612,NE
1174370.776,X_LEG_1,24.71,39.69,-1.12,1,1659,1612,NE
1174370.797,X_LEG_1,24.71,39.69,-1.12,1,1659,1612,NE
1174370.817,X_LEG_1,24.81,39.54,-1.13,1,1658,1612,NE
1174370.837,X_LEG_1,24.81,39.54,-1.13,1,1658,1612,NE
1174370.858,X_LEG_1,24.81,39.54,-1.13,1,1658,1612,NE
1174370.878,X_LEG_1,24.81,39.54,-1.13,1,1658,1612,NE
1174370.899,X_LEG_1,24.81,39.54,-1.13,1,1658,1612,NE
1174370.919,X_LEG_1,24.90,39.39,-1.14,1,1658,1612,NE
1174370.939,X_LEG_1,24.90,39.39,-1.14,1,1658,1612,NE
1174370.960,X_LEG_1,24.90,39.39,-1.14,1,1658,1612,NE
1174370.981,X_LEG_1,24.90,39.39,-1.14,1,1658,1612,NE
1174371.001,X_LEG_1,24.90,39.39,-1.14,1,1658,1612,NE
1174371.021,X_LEG_1,24.99,39.25,-1.14,1,1657,1612,NE
1174371.042,X_LEG_1,24.99,39.25,-1.14,1,1657,1612,NE
1174371.062,X_LEG_1,24.99,39.25,-1.14,1,1657,1612,NE
1174371.083,X_LEG_1,24.99,39.25,-1.14,1,1657,1612,NE
1174371.103,X_LEG_1,24.99,39.25,-1.14,1,1657,1612,NE
1174371.123,X_LEG_1,25.07,39.10,-1.15,1,1656,1611,NE
1174371.143,X_LEG_1,25.07,39.10,-1.15,1,1656,1611,NE
1174371.163,X_LEG_1,25.07,39.10,-1.15,1,1656,1611,NE
1174371.184,X_LEG_1,25.07,39.10,-1.15,1,1656,1611,NE
1174371.204,X_LEG_1,25.07,39.10,-1.15,1,1656,1611,NE
1174371.225,X_LEG_1,25.14,38.95,-1.16,1,1656,1611,NE
1174371.245,X_LEG_1,25.14,38.95,-1.16,1,1656,1611,NE
1174371.266,X_LEG_1,25.14,38.95,-1.16,1,1656,1611,NE
1174371.286,X_LEG_1,25.14,38.95,-1.16,1,1656,1611,NE
1174371.307,X_LEG_1,25.14,38.95,-1.16,1,1656,1611,NE
1174371.327,X_LEG_1,25.20,38.84,-1.17,1,1655,1611,NE
1174371.348,X_LEG_1,25.20,38.84,-1.17,1,1655,1611,NE
1174371.368,X_LEG_1,25.20,38.84,-1.17,1,1655,1611,NE
1174371.388,X_LEG_1,25.20,38.84,-1.17,1,1655,1611,NE
1174371.409,X_LEG_1,25.20,38.84,-1.17,1,1655,1611,NE
1174371.429,X_LEG_1,25.25,38.72,-1.18,1,1655,1611,NE
1174371.450,X_LEG_1,25.25,38.72,-1.18,1,1655,1611,NE
1174371.470,X_LEG_1,25.25,38.72,-1.18,1,1655,1611,NE
1174371.491,X_LEG_1,25.25,38.72,-1.18,1,1655,1611,NE
1174371.511,X_LEG_1,25.25,38.72,-1.18,1,1655,1611,NE
1174371.531,X_LEG_1,25.29,38.72,-1.18,1,1655,1611,NE
1174371.551,X_LEG_1,25.29,38.72,-1.18,1,1655,1611,NE
1174371.572,X_LEG_1,25.29,38.72,-1.18,1,1655,1611,NE
1174371.592,X_LEG_1,25.29,38.72,-1.18,1,1655,1611,NE
1174371.613,X_LEG_1,25.29,38.72,-1.18,1,1655,1611,NE
1174371.633,X_LEG_1,25.34,38.49,-1.20,1,1654,1610,NE
1174371.654,X_LEG_1,25.34,38.49,-1.20,1,1654,1610,NE
1174371.674,X_LEG_1,25.34,38.49,-1.20,1,1654,1610,NE
1174371.695,X_LEG_1,25.34,38.49,-1.20,1,1654,1610,NE
1174371.715,X_LEG_1,25.34,38.49,-1.20,1,1654,1610,NE
1174371.736,X_LEG_1,25.39,38.34,-1.22,1,1653,1610,NE
1174371.756,X_LEG_1,25.39,38.34,-1.22,1,1653,1610,NE
1174371.777,X_LEG_1,25.39,38.34,-1.22,1,1653,1610,NE
1174371.797,X_LEG_1,25.39,38.34,-1.22,1,1653,1610,NE
1174371.818,X_LEG_1,25.39,38.34,-1.22,1,1653,1610,NE
1174371.839,X_LEG_1,25.43,38.34,-1.22,1,1653,1610,NE
1174371.859,X_LEG_1,25.43,38.34,-1.22,1,1653,1610,NE
1174371.880,X_LEG_1,25.43,38.34,-1.22,1,1653,1610,NE
1174371.900,X_LEG_1,25.43,38.34,-1.22,1,1653,1610,NE
1174371.921,X_LEG_1,25.43,38.34,-1.22,1,1653,1610,NE
1174371.941,X_LEG_1,25.43,38.22,-1.23,1,1653,1610,NE
1174371.962,X_LEG_1,25.43,38.22,-1.23,1,1653,1610,NE
1174371.982,X_LEG_1,25.43,38.22,-1.23,1,1653,1610,NE
1174372.003,X_LEG_1,25.43,38.22,-1.23,1,1653,1610,NE
1174372.023,X_LEG_1,25.43,38.22,-1.23,1,1653,1610,NE
1174372.044,X_LEG_1,25.46,38.09,-1.23,1,1652,1610,NE
1174372.064,X_LEG_1,25.46,38.09,-1.23,1,1652,1610,NE
1174372.084,X_LEG_1,25.46,38.09,-1.23,1,1652,1610,NE
1174372.105,X_LEG_1,25.46,38.09,-1.23,1,1652,1610,NE
1174372.125,X_LEG_1,25.46,38.09,-1.23,1,1652,1610,NE
1174372.146,X_LEG_1,25.49,37.97,-1.24,1,1652,1610,NE
1174372.166,X_LEG_1,25.49,37.97,-1.24,1,1652,1610,NE
1174372.187,X_LEG_1,25.49,37.97,-1.24,1,1652,1610,NE
1174372.208,X_LEG_1,25.49,37.97,-1.24,1,1652,1610,NE
1174372.229,X_LEG_1,25.49,37.97,-1.24,1,1652,1610,NE
1174372.250,X_LEG_1,25.52,37.85,-1.26,1,1651,1610,NE
1174372.270,X_LEG_1,25.52,37.85,-1.26,1,1651,1610,NE
1174372.291,X_LEG_1,25.52,37.85,-1.26,1,1651,1610,NE
1174372.311,X_LEG_1,25.52,37.85,-1.26,1,1651,1610,NE
1174372.332,X_LEG_1,25.52,37.85,-1.26,1,1651,1610,NE
