t_s,n_m,e_m,alt_m,yaw_deg
13.358428800012916,-9.862,-1.995,0.0,155.49
13.460098900133744,-9.935,-2.01,0.0,155.49
13.562113400083035,-10.012,-2.024,0.0,155.49
13.663325299974531,-10.087,-2.039,0.0,155.49
13.764769500121474,-10.163,-2.054,0.0,155.49
13.866185700055212,-10.234,-2.067,0.0,155.49
13.967072700150311,-10.31,-2.082,0.0,155.49
14.068403900135309,-10.38,-2.095,0.0,155.49
14.169764900114387,-10.45,-2.109,0.0,155.49
14.273669200018048,-10.52,-2.123,0.0,155.49
14.376315200002864,-10.59,-2.136,0.0,155.49
14.496004400076345,-10.659,-2.15,0.0,155.49
14.608513799961656,-10.725,-2.162,0.0,155.49
14.720907400129363,-10.794,-2.175,0.0,155.49
14.847432099981233,-10.923,-2.2,0.0,155.49
14.98947610007599,-10.989,-2.213,0.0,155.49
15.128244000021368,-11.05,-2.225,0.0,155.49
15.269702000077814,-11.184,-2.251,0.0,155.49
15.462468300014734,-11.248,-2.263,0.0,155.49
15.564247600035742,-11.315,-2.276,0.0,155.49
15.666198099963367,-11.377,-2.288,0.0,155.49
15.76806790009141,-11.448,-2.302,0.0,155.49
15.876632200088352,-11.5,-2.312,0.0,155.49
15.97883930010721,-11.567,-2.325,0.0,155.49
16.107005400117487,-11.62,-2.335,0.0,155.49
16.20906989998184,-11.687,-2.348,0.0,155.49
16.309839100111276,-11.744,-2.359,0.0,155.49
16.539034500019625,-11.855,-2.381,0.0,155.49
16.642918800003827,-11.964,-2.402,0.0,155.49
16.76491320016794,-12.014,-2.411,0.0,155.49
16.991080899955705,-12.133,-2.434,0.0,155.49
17.1247408001218,-12.189,-2.445,0.0,155.49
17.2555399001576,-12.244,-2.456,0.0,155.49
17.516250899992883,-12.402,-2.486,0.0,155.49
17.64254100015387,-12.455,-2.497,0.0,155.49
17.792084699962288,-12.508,-2.507,0.0,155.49
17.918665800010785,-12.558,-2.517,0.0,155.49
18.142455199966207,-12.701,-2.544,0.0,155.49
18.253629500046372,-12.744,-2.553,0.0,155.49
18.36801670002751,-12.794,-2.562,0.0,155.49
18.485936400014907,-12.84,-2.571,0.0,155.49
18.58709010016173,-12.883,-2.579,0.0,155.49
18.694843500154093,-12.933,-2.589,0.0,155.49
18.814522300148383,-12.975,-2.597,0.0,155.49
18.922860900172964,-13.023,-2.606,0.0,155.49
19.023891099961475,-13.067,-2.615,0.0,155.49
19.13372280006297,-13.109,-2.623,0.0,155.49
19.235839300090447,-13.152,-2.631,0.0,155.49
19.34475090005435,-13.196,-2.64,0.0,155.49
19.451209699967876,-13.236,-2.648,0.0,155.49
19.57106070010923,-13.278,-2.656,0.0,155.49
19.68105430016294,-13.316,-2.663,0.0,155.49
19.782413100125268,-13.359,-2.671,0.0,155.49
20.11738900002092,-13.52,-2.702,0.0,155.49
20.24211350013502,-13.558,-2.71,0.0,155.49
20.37438860000111,-13.596,-2.717,0.0,155.49
20.501546200131997,-13.633,-2.724,0.0,155.49
20.63530319998972,-13.712,-2.74,0.0,155.49
20.754232699982822,-13.748,-2.747,0.0,155.49
20.883863900089636,-13.784,-2.754,0.0,155.49
20.984898400027305,-13.817,-2.76,0.0,155.49
21.08619050006382,-13.855,-2.767,0.0,155.49
21.20269860001281,-13.891,-2.774,0.0,155.49
21.322520600166172,-13.924,-2.781,0.0,155.49
21.426925200037658,-13.958,-2.787,0.0,155.49
21.537242100108415,-14.025,-2.8,0.0,155.49
21.653206800110638,-14.025,-2.8,0.0,155.49
21.796533399960026,-14.091,-2.813,0.0,155.49
21.898564100032672,-14.122,-2.819,0.0,155.49
21.999599399976432,-14.154,-2.825,0.0,155.49
22.108235000167042,-14.185,-2.831,0.0,155.49
22.214698299998417,-14.217,-2.837,0.0,155.49
22.31819749996066,-14.248,-2.843,0.0,155.49
22.439477800158784,-14.279,-2.849,0.0,155.49
22.556243600090966,-14.338,-2.861,0.0,155.49
22.908217299962416,-14.429,-2.878,0.0,155.49
23.023635799996555,-14.46,-2.884,0.0,155.49
23.140182600123808,-14.489,-2.89,0.0,155.49
23.261137900175527,-14.514,-2.895,0.0,155.49
23.363707500044256,-14.545,-2.901,0.0,155.49
23.467933800071478,-14.572,-2.906,0.0,155.49
23.582063199952245,-14.6,-2.911,0.0,155.49
23.81734890001826,-14.653,-2.922,0.0,155.49
23.92714160005562,-14.706,-2.932,0.0,155.49
24.03189340000972,-14.732,-2.937,0.0,155.49
24.13798790005967,-14.758,-2.942,0.0,155.49
24.252360900165513,-14.783,-2.947,0.0,155.49
24.359523199964315,-14.808,-2.952,0.0,155.49
24.470547799952328,-14.834,-2.956,0.0,155.49
24.574263400165364,-14.858,-2.961,0.0,155.49
24.67581170005724,-14.883,-2.966,0.0,155.49
24.77933569997549,-14.908,-2.971,0.0,155.49
24.883625800022855,-14.932,-2.975,0.0,155.49
24.99876240012236,-14.955,-2.98,0.0,155.49
25.10575280012563,-14.979,-2.985,0.0,155.49
25.252448300132528,-15.026,-2.994,0.0,155.49
25.38948360015638,-15.051,-2.998,0.0,155.49
25.513209900120273,-15.074,-3.003,0.0,155.49
25.636147500015795,-15.097,-3.007,0.0,155.49
26.198696500156075,-15.227,-3.033,0.0,155.49
26.315265000099316,-15.249,-3.037,0.0,155.49
26.43398530012928,-15.27,-3.041,0.0,155.49
26.549141200026497,-15.291,-3.045,0.0,155.49
26.66715330001898,-15.311,-3.049,0.0,155.49
27.09481280017644,-15.39,-3.064,0.0,155.49
27.19649860006757,-15.41,-3.068,0.0,155.49
27.776871100068092,-15.526,-3.09,0.0,155.49
27.906583199976012,-15.544,-3.094,0.0,155.49
28.033553400076926,-15.562,-3.097,0.0,155.49
28.153072700137272,-15.579,-3.101,0.0,155.49
28.257082000141963,-15.597,-3.104,0.0,155.49
28.3625390001107,-15.615,-3.107,0.0,155.49
28.70061230007559,-15.682,-3.12,0.0,155.49
28.825712700141594,-15.699,-3.124,0.0,155.49
28.950908500002697,-15.715,-3.127,0.0,155.49
29.078235500026494,-15.731,-3.13,0.0,155.49
29.631673300173134,-15.823,-3.148,0.0,155.49
29.751946000149474,-15.838,-3.15,0.0,155.49
29.867914699949324,-15.853,-3.153,0.0,155.49
29.98736979998648,-15.867,-3.156,0.0,155.49
30.113279400160536,-15.881,-3.159,0.0,155.49
30.557522400049493,-15.951,-3.172,0.0,155.49
30.660973000107333,-15.965,-3.175,0.0,155.49
30.76607230002992,-15.978,-3.178,0.0,155.49
30.870518800104037,-15.992,-3.18,0.0,155.49
30.97596890013665,-16.004,-3.183,0.0,155.49
31.083712600171566,-16.018,-3.185,0.0,155.49
31.186373900156468,-16.03,-3.188,0.0,155.49
31.29648290015757,-16.043,-3.19,0.0,155.49
31.410104700131342,-16.055,-3.193,0.0,155.49
31.516787600005046,-16.067,-3.195,0.0,155.49
31.620986400172114,-16.08,-3.197,0.0,155.49
31.730322299990803,-16.092,-3.2,0.0,155.49
31.843243200099096,-16.104,-3.202,0.0,155.49
31.948202500119805,-16.116,-3.204,0.0,155.49
32.054120999993756,-16.128,-3.207,0.0,155.49
32.1643761000596,-16.14,-3.209,0.0,155.49
32.26704340009019,-16.152,-3.211,0.0,155.49
32.36859269998968,-16.163,-3.213,0.0,155.49
32.47007289994508,-16.174,-3.215,0.0,155.49
32.57176490011625,-16.185,-3.218,0.0,155.49
32.67355790012516,-16.197,-3.22,0.0,155.49
32.78194220014848,-16.207,-3.222,0.0,155.49
32.88283720007166,-16.218,-3.224,0.0,155.49
32.983875500038266,-16.229,-3.226,0.0,155.49
33.086505900137126,-16.24,-3.228,0.0,155.49
33.18817019998096,-16.251,-3.23,0.0,155.49
33.28905330016278,-16.261,-3.232,0.0,155.49
33.39121110015549,-16.272,-3.234,0.0,155.49
33.492325600003824,-16.282,-3.236,0.0,155.49
33.59546950017102,-16.293,-3.238,0.0,155.49
33.699003000045195,-16.303,-3.24,0.0,155.49
33.80050010001287,-16.313,-3.242,0.0,155.49
33.9016483000014,-16.323,-3.244,0.0,155.49
34.006599500076845,-16.332,-3.246,0.0,155.49
34.11074770009145,-16.342,-3.248,0.0,155.49
34.212355399969965,-16.352,-3.25,0.0,155.49
34.32666110014543,-16.361,-3.252,0.0,155.49
34.49176530004479,-16.374,-3.254,0.0,155.49
34.610658399993554,-16.389,-3.257,0.0,155.49
34.73455000016838,-16.398,-3.259,0.0,155.49
34.835994800087065,-16.407,-3.261,0.0,155.49
34.94027810008265,-16.416,-3.262,0.0,155.49
35.04218089999631,-16.425,-3.264,0.0,155.49
35.14546649996191,-16.433,-3.266,0.0,155.49
35.24949980014935,-16.442,-3.267,0.0,155.49
35.44096609996632,-16.458,-3.27,0.0,155.49
35.5654723001644,-16.467,-3.272,0.0,155.49
35.67482360010035,-16.475,-3.274,0.0,155.49
35.77607470005751,-16.484,-3.275,0.0,155.49
35.88268340006471,-16.492,-3.277,0.0,155.49
35.98363060015254,-16.5,-3.278,0.0,155.49
36.086487900000066,-16.507,-3.28,0.0,155.49
36.1913191000931,-16.515,-3.282,0.0,155.49
36.29226250015199,-16.523,-3.283,0.0,155.49
36.39501400012523,-16.531,-3.285,0.0,155.49
36.49708190001547,-16.539,-3.286,0.0,155.49
36.6021004000213,-16.546,-3.287,0.0,155.49
36.70323480013758,-16.553,-3.289,0.0,155.49
36.81019129999913,-16.561,-3.29,0.0,155.49
36.912601000163704,-16.568,-3.292,0.0,155.49
37.01402400014922,-16.576,-3.293,0.0,155.49
37.11726860003546,-16.583,-3.295,0.0,155.49
37.21928169997409,-16.59,-3.296,0.0,155.49
37.32046080008149,-16.597,-3.297,0.0,155.49
37.42579640005715,-16.604,-3.299,0.0,155.49
37.52686780015938,-16.611,-3.3,0.0,155.49
37.63240720005706,-16.618,-3.301,0.0,155.49
37.73400679999031,-16.624,-3.303,0.0,155.49
37.835218799998984,-16.631,-3.304,0.0,155.49
37.94355950015597,-16.638,-3.305,0.0,155.49
38.045199300162494,-16.644,-3.306,0.0,155.49
38.145897400099784,-16.651,-3.308,0.0,155.49
38.24980100011453,-16.657,-3.309,0.0,155.49
38.35890720016323,-16.664,-3.31,0.0,155.49
38.460306199966,-16.67,-3.311,0.0,155.49
38.567034899955615,-16.676,-3.313,0.0,155.49
38.67229050002061,-16.682,-3.314,0.0,155.49
38.78629770013504,-16.688,-3.315,0.0,155.49
39.02181910001673,-16.706,-3.318,0.0,155.49
39.14709160011262,-16.712,-3.319,0.0,155.49
39.26932179997675,-16.718,-3.321,0.0,155.49
39.389871400082484,-16.723,-3.322,0.0,155.49
40.17116830009036,-16.767,-3.33,0.0,155.49
40.297821199987084,-16.772,-3.331,0.0,155.49
40.41435119998641,-16.777,-3.332,0.0,155.49
40.53612280008383,-16.782,-3.333,0.0,155.49
40.76497220015153,-16.797,-3.336,0.0,155.49
40.881572500104085,-16.802,-3.337,0.0,155.49
40.99684719997458,-16.807,-3.338,0.0,155.49
41.11327880015597,-16.812,-3.339,0.0,155.49
41.23216750007123,-16.816,-3.34,0.0,155.49
41.348406200064346,-16.821,-3.341,0.0,155.49
41.46544810011983,-16.826,-3.341,0.0,155.49
41.6957317001652,-16.839,-3.344,0.0,155.49
41.810844500083476,-16.844,-3.345,0.0,155.49
41.92677760007791,-16.848,-3.346,0.0,155.49
42.03957160003483,-16.852,-3.347,0.0,155.49
42.153620900120586,-16.857,-3.348,0.0,155.49
42.27071900013834,-16.861,-3.348,0.0,155.49
42.38593040010892,-16.865,-3.349,0.0,155.49
42.50267260009423,-16.869,-3.35,0.0,155.49
42.60458289994858,-16.874,-3.351,0.0,155.49
42.91401700000279,-16.89,-3.354,0.0,155.49
43.01490040007047,-16.89,-3.354,0.0,155.49
43.220169899985194,-16.897,-3.355,0.0,155.49
43.322083099978045,-16.901,-3.356,0.0,155.49
43.422770499950275,-16.905,-3.357,0.0,155.49
43.527364700101316,-16.909,-3.358,0.0,155.49
43.62925660004839,-16.912,-3.358,0.0,155.49
43.85076010017656,-16.923,-3.36,0.0,155.49
43.967473400058225,-16.927,-3.361,0.0,155.49
44.08325450005941,-16.93,-3.362,0.0,155.49
44.19953590002842,-16.934,-3.362,0.0,155.49
44.319072500104085,-16.937,-3.363,0.0,155.49
44.43327519996092,-16.941,-3.364,0.0,155.49
44.54938010009937,-16.944,-3.364,0.0,155.49
44.655685200123116,-16.948,-3.365,0.0,155.49
45.18537520011887,-16.967,-3.369,0.0,155.49
45.29292739997618,-16.97,-3.369,0.0,155.49
45.394323399988934,-16.973,-3.37,0.0,155.49
45.51240670005791,-16.976,-3.371,0.0,155.49
45.633170700166374,-16.979,-3.371,0.0,155.49
45.73413969995454,-16.982,-3.372,0.0,155.49
45.85301960003562,-16.985,-3.372,0.0,155.49
45.96829460002482,-16.988,-3.373,0.0,155.49
46.087931000161916,-16.991,-3.373,0.0,155.49
46.204024699982256,-16.997,-3.375,0.0,155.49
46.518986199982464,-17.005,-3.376,0.0,155.49
46.73629959998652,-17.011,-3.377,0.0,155.49
46.85086620016955,-17.013,-3.378,0.0,155.49
46.95182180008851,-17.016,-3.378,0.0,155.49
47.06588750006631,-17.019,-3.379,0.0,155.49
47.180022600106895,-17.021,-3.379,0.0,155.49
47.29858359997161,-17.024,-3.38,0.0,155.49
47.414339900016785,-17.026,-3.38,0.0,155.49
47.528337800176814,-17.029,-3.381,0.0,155.49
48.15697430004366,-17.046,-3.384,0.0,155.49
48.36319840000942,-17.05,-3.385,0.0,155.49
48.47820889996365,-17.053,-3.385,0.0,155.49
48.589517100015655,-17.055,-3.386,0.0,155.49
48.703613799996674,-17.057,-3.386,0.0,155.49
48.817743099993095,-17.059,-3.387,0.0,155.49
48.93167500011623,-17.062,-3.387,0.0,155.49
49.04439579998143,-17.064,-3.387,0.0,155.49
49.15817310009152,-17.066,-3.388,0.0,155.49
49.51266530016437,-17.074,-3.39,0.0,155.49
49.63712320011109,-17.076,-3.39,0.0,155.49
49.75631430000067,-17.078,-3.39,0.0,155.49
49.870700099971145,-17.08,-3.391,0.0,155.49
49.987188700120896,-17.082,-3.391,0.0,155.49
50.31559220002964,-17.09,-3.393,0.0,155.49
50.53570690006018,-17.093,-3.393,0.0,155.49
50.64483600016683,-17.095,-3.394,0.0,155.49
50.75644739996642,-17.097,-3.394,0.0,155.49
50.87222769996151,-17.099,-3.394,0.0,155.49
50.98273720010184,-17.101,-3.395,0.0,155.49
51.0935297999531,-17.102,-3.395,0.0,155.49
51.204485200112686,-17.104,-3.395,0.0,155.49
51.31570350006223,-17.106,-3.396,0.0,155.49
51.43101179995574,-17.108,-3.396,0.0,155.49
51.53633000003174,-17.109,-3.396,0.0,155.49
51.63980430015363,-17.113,-3.397,0.0,155.49
51.84504729998298,-17.116,-3.398,0.0,155.49
52.06330789998174,-17.119,-3.398,0.0,155.49
52.175490100169554,-17.121,-3.398,0.0,155.49
52.29080650000833,-17.122,-3.399,0.0,155.49
52.40808720001951,-17.124,-3.399,0.0,155.49
52.52508249995299,-17.125,-3.399,0.0,155.49
52.641867300029844,-17.127,-3.4,0.0,155.49
52.75701200007461,-17.128,-3.4,0.0,155.49
53.07866460015066,-17.134,-3.401,0.0,155.49
53.19282849994488,-17.135,-3.401,0.0,155.49
53.3078582000453,-17.137,-3.402,0.0,155.49
53.42010870017111,-17.138,-3.402,0.0,155.49
53.53570260014385,-17.14,-3.402,0.0,155.49
53.64756019995548,-17.141,-3.402,0.0,155.49
53.7625832001213,-17.142,-3.403,0.0,155.49
53.874297600006685,-17.144,-3.403,0.0,155.49
53.99056800012477,-17.145,-3.403,0.0,155.49
54.419656000100076,-17.151,-3.404,0.0,155.49
54.534535499988124,-17.153,-3.405,0.0,155.49
54.645429600030184,-17.154,-3.405,0.0,155.49
54.75897640013136,-17.155,-3.405,0.0,155.49
54.880857800133526,-17.156,-3.405,0.0,155.49
55.10134400008246,-17.158,-3.406,0.0,155.49
55.202908399980515,-17.16,-3.406,0.0,155.49
55.30393759999424,-17.161,-3.406,0.0,155.49
55.40532000013627,-17.162,-3.406,0.0,155.49
55.50601890007965,-17.163,-3.407,0.0,155.49
55.60736580006778,-17.164,-3.407,0.0,155.49
55.7083917001728,-17.165,-3.407,0.0,155.49
55.80950039997697,-17.166,-3.407,0.0,155.49
55.910682999994606,-17.167,-3.408,0.0,155.49
56.011761100031435,-17.169,-3.408,0.0,155.49
56.112671999959275,-17.17,-3.408,0.0,155.49
56.21329029998742,-17.171,-3.408,0.0,155.49
56.313964599976316,-17.172,-3.408,0.0,155.49
56.414657700108364,-17.173,-3.409,0.0,155.49
56.51900830003433,-17.174,-3.409,0.0,155.49
56.62027750001289,-17.175,-3.409,0.0,155.49
56.72106220014393,-17.176,-3.409,0.0,155.49
56.82281250017695,-17.177,-3.409,0.0,155.49
56.923852800158784,-17.178,-3.41,0.0,155.49
57.02542890002951,-17.179,-3.41,0.0,155.49
57.126712900120765,-17.18,-3.41,0.0,155.49
57.22792199999094,-17.181,-3.41,0.0,155.49
57.32920620008372,-17.182,-3.41,0.0,155.49
57.43020089995116,-17.182,-3.41,0.0,155.49
57.530965000158176,-17.183,-3.411,0.0,155.49
57.632170900003985,-17.184,-3.411,0.0,155.49
57.73360190005042,-17.185,-3.411,0.0,155.49
57.835480500012636,-17.186,-3.411,0.0,155.49
57.94017220009118,-17.187,-3.411,0.0,155.49
58.041195100173354,-17.188,-3.412,0.0,155.49
58.143746400019154,-17.189,-3.412,0.0,155.49
58.247558400034904,-17.19,-3.412,0.0,155.49
58.348532899981365,-17.19,-3.412,0.0,155.49
58.45191549998708,-17.191,-3.412,0.0,155.49
58.55358730000444,-17.192,-3.412,0.0,155.49
58.6588205001317,-17.193,-3.412,0.0,155.49
58.76004229998216,-17.194,-3.413,0.0,155.49
58.86302120005712,-17.195,-3.413,0.0,155.49
58.96422880003229,-17.195,-3.413,0.0,155.49
59.06621509999968,-17.196,-3.413,0.0,155.49
59.16794590000063,-17.197,-3.413,0.0,155.49
59.27086349995807,-17.198,-3.413,0.0,155.49
59.37233020015992,-17.199,-3.414,0.0,155.49
59.4731600000523,-17.199,-3.414,0.0,155.49
59.578855799976736,-17.2,-3.414,0.0,155.49
59.679767900146544,-17.201,-3.414,0.0,155.49
59.78082780004479,-17.201,-3.414,0.0,155.49
59.88217640016228,-17.202,-3.414,0.0,155.49
59.98657619999722,-17.203,-3.414,0.0,155.49
60.08716470003128,-17.204,-3.415,0.0,155.49
60.188216800102964,-17.204,-3.415,0.0,155.49
60.29167840001173,-17.205,-3.415,0.0,155.49
60.3943481000606,-17.206,-3.415,0.0,155.49
60.495346599956974,-17.206,-3.415,0.0,155.49
60.59702430013567,-17.207,-3.415,0.0,155.49
60.70166190015152,-17.208,-3.415,0.0,155.49
60.80239950004034,-17.208,-3.415,0.0,155.49
60.90586549998261,-17.209,-3.416,0.0,155.49
61.00685240002349,-17.21,-3.416,0.0,155.49
61.10787710011937,-17.21,-3.416,0.0,155.49
61.20999910007231,-17.211,-3.416,0.0,155.49
61.31211769999936,-17.212,-3.416,0.0,155.49
61.41276410012506,-17.212,-3.416,0.0,155.49
61.51357110007666,-17.213,-3.416,0.0,155.49
61.617187400115654,-17.214,-3.416,0.0,155.49
61.72149830008857,-17.214,-3.417,0.0,155.49
61.82198020000942,-17.215,-3.417,0.0,155.49
61.92287540016696,-17.215,-3.417,0.0,155.49
62.029756700154394,-17.216,-3.417,0.0,155.49
62.13036870001815,-17.217,-3.417,0.0,155.49
62.23105109995231,-17.217,-3.417,0.0,155.49
62.33487040014006,-17.218,-3.417,0.0,155.49
62.43595349998213,-17.218,-3.417,0.0,155.49
62.538856900064275,-17.219,-3.417,0.0,155.49
62.63996940013021,-17.219,-3.418,0.0,155.49
62.74316820013337,-17.22,-3.418,0.0,155.49
62.843926000176,-17.22,-3.418,0.0,155.49
62.94829980004579,-17.221,-3.418,0.0,155.49
63.04915920016356,-17.221,-3.418,0.0,155.49
63.15066509996541,-17.222,-3.418,0.0,155.49
63.252825800096616,-17.223,-3.418,0.0,155.49
63.35338540002704,-17.223,-3.418,0.0,155.49
63.45616100006737,-17.224,-3.418,0.0,155.49
63.55695410002954,-17.224,-3.418,0.0,155.49
63.662957600085065,-17.225,-3.419,0.0,155.49
63.76371269999072,-17.225,-3.419,0.0,155.49
63.86743830004707,-17.226,-3.419,0.0,155.49
63.968210600083694,-17.226,-3.419,0.0,155.49
64.06871200003661,-17.226,-3.419,0.0,155.49
64.17274609999731,-17.227,-3.419,0.0,155.49
64.27332859998569,-17.227,-3.419,0.0,155.49
64.37687900010496,-17.228,-3.419,0.0,155.49
64.47797170002013,-17.228,-3.419,0.0,155.49
64.58192949998192,-17.229,-3.419,0.0,155.49
64.68258180003613,-17.229,-3.419,0.0,155.49
64.78630980011076,-17.23,-3.42,0.0,155.49
64.88854159996845,-17.23,-3.42,0.0,155.49
65.00337369996123,-17.231,-3.42,0.0,155.49
65.10431389999576,-17.231,-3.42,0.0,155.49
65.20540820015594,-17.231,-3.42,0.0,155.49
65.30727850017138,-17.232,-3.42,0.0,155.49
65.40806110017002,-17.232,-3.42,0.0,155.49
65.5127167000901,-17.233,-3.42,0.0,155.49
65.61349819996394,-17.233,-3.42,0.0,155.49
65.71409240015782,-17.233,-3.42,0.0,155.49
65.82126550003886,-17.234,-3.42,0.0,155.49
65.92216020007618,-17.234,-3.42,0.0,155.49
66.02481229999103,-17.235,-3.421,0.0,155.49
66.1256961999461,-17.235,-3.421,0.0,155.49
66.22633420000784,-17.235,-3.421,0.0,155.49
66.32971210009418,-17.236,-3.421,0.0,155.49
66.43059320002794,-17.236,-3.421,0.0,155.49
66.53394670016132,-17.237,-3.421,0.0,155.49
66.63461549999192,-17.237,-3.421,0.0,155.49
66.73546990007162,-17.237,-3.421,0.0,155.49
66.83948450000025,-17.238,-3.421,0.0,155.49
66.93995800008997,-17.238,-3.421,0.0,155.49
67.04082210012712,-17.238,-3.421,0.0,155.49
67.14364810008556,-17.239,-3.421,0.0,155.49
67.24438990000635,-17.239,-3.421,0.0,155.49
67.34525240003131,-17.239,-3.421,0.0,155.49
67.45102220005356,-17.24,-3.422,0.0,155.49
67.55179190007038,-17.24,-3.422,0.0,155.49
67.65240880008787,-17.24,-3.422,0.0,155.49
67.75657250010408,-17.241,-3.422,0.0,155.49
67.85952439997345,-17.241,-3.422,0.0,155.49
67.96226559998468,-17.241,-3.422,0.0,155.49
68.07576599996537,-17.242,-3.422,0.0,155.49
68.1768459000159,-17.242,-3.422,0.0,155.49
68.27956000017002,-17.242,-3.422,0.0,155.49
68.39417320000939,-17.243,-3.422,0.0,155.49
68.49584770016372,-17.243,-3.422,0.0,155.49
68.59848090005107,-17.243,-3.422,0.0,155.49
68.71049350011162,-17.244,-3.422,0.0,155.49
68.81323970016092,-17.244,-3.422,0.0,155.49
68.91530940006487,-17.244,-3.422,0.0,155.49
69.02848520013504,-17.245,-3.422,0.0,155.49
69.14022850012407,-17.245,-3.423,0.0,155.49
69.24234930006787,-17.245,-3.423,0.0,155.49
69.34427270013839,-17.245,-3.423,0.0,155.49
69.45344129996374,-17.246,-3.423,0.0,155.49
69.5550226001069,-17.246,-3.423,0.0,155.49
69.65723220002837,-17.246,-3.423,0.0,155.49
69.75885260012001,-17.246,-3.423,0.0,155.49
69.86878890008666,-17.247,-3.423,0.0,155.49
69.97061640000902,-17.247,-3.423,0.0,155.49
70.07253780006431,-17.247,-3.423,0.0,155.49
70.18801859999076,-17.248,-3.423,0.0,155.49
70.2895625999663,-17.248,-3.423,0.0,155.49
70.39132510009222,-17.248,-3.423,0.0,155.49
70.4929915999528,-17.248,-3.423,0.0,155.49
70.60581440012902,-17.249,-3.423,0.0,155.49
70.70670610014349,-17.249,-3.423,0.0,155.49
70.80745570012368,-17.249,-3.423,0.0,155.49
70.9081988001708,-17.249,-3.423,0.0,155.49
71.015962400008,-17.25,-3.423,0.0,155.49
71.11670410004444,-17.25,-3.423,0.0,155.49
71.2187755999621,-17.25,-3.424,0.0,155.49
71.31948380009271,-17.25,-3.424,0.0,155.49
71.41999650001526,-17.25,-3.424,0.0,155.49
71.52346040005796,-17.251,-3.424,0.0,155.49
71.62396310013719,-17.251,-3.424,0.0,155.49
71.72469320008531,-17.251,-3.424,0.0,155.49
71.825515500037,-17.251,-3.424,0.0,155.49
71.93560159998015,-17.252,-3.424,0.0,155.49
72.03642949997447,-17.252,-3.424,0.0,155.49
72.13737790007144,-17.252,-3.424,0.0,155.49
72.23812970006838,-17.252,-3.424,0.0,155.49
72.33892650017515,-17.252,-3.424,0.0,155.49
72.43951179995202,-17.253,-3.424,0.0,155.49
72.54038659995422,-17.253,-3.424,0.0,155.49
72.64099250012077,-17.253,-3.424,0.0,155.49
72.74159270012751,-17.253,-3.424,0.0,155.49
72.84217100008391,-17.253,-3.424,0.0,155.49
72.95082100015134,-17.254,-3.424,0.0,155.49
73.05142970010638,-17.254,-3.424,0.0,155.49
73.1522395000793,-17.254,-3.424,0.0,155.49
73.25312200002372,-17.254,-3.424,0.0,155.49
73.35389850009233,-17.254,-3.424,0.0,155.49
73.4590113000013,-17.255,-3.424,0.0,155.49
73.55980839999393,-17.255,-3.424,0.0,155.49
73.66042750002816,-17.255,-3.424,0.0,155.49
73.76450769999065,-17.255,-3.425,0.0,155.49
73.86498180008493,-17.255,-3.425,0.0,155.49
73.9711655001156,-17.256,-3.425,0.0,155.49
74.07255679997616,-17.256,-3.425,0.0,155.49
74.17343760002404,-17.256,-3.425,0.0,155.49
74.27444360009395,-17.256,-3.425,0.0,155.49
74.37519849999808,-17.256,-3.425,0.0,155.49
74.4759015000891,-17.256,-3.425,0.0,155.49
74.58392959996127,-17.257,-3.425,0.0,155.49
74.68442540010437,-17.257,-3.425,0.0,155.49
74.78491430007853,-17.257,-3.425,0.0,155.49
74.88636470003985,-17.257,-3.425,0.0,155.49
74.98714009998366,-17.257,-3.425,0.0,155.49
75.08781499997713,-17.257,-3.425,0.0,155.49
75.19771590013988,-17.258,-3.425,0.0,155.49
75.29855539998971,-17.258,-3.425,0.0,155.49
75.39938320009969,-17.258,-3.425,0.0,155.49
75.49999930011109,-17.258,-3.425,0.0,155.49
75.600414799992,-17.258,-3.425,0.0,155.49
75.70079450006597,-17.258,-3.425,0.0,155.49
75.8016175001394,-17.258,-3.425,0.0,155.49
75.91180500015616,-17.259,-3.425,0.0,155.49
76.01226890017278,-17.259,-3.425,0.0,155.49
76.11281340010464,-17.259,-3.425,0.0,155.49
76.21369799994864,-17.259,-3.425,0.0,155.49
76.31425360008143,-17.259,-3.425,0.0,155.49
76.41495890007354,-17.259,-3.425,0.0,155.49
76.51558580016717,-17.259,-3.425,0.0,155.49
76.62758020008914,-17.26,-3.425,0.0,155.49
76.72823610017076,-17.26,-3.425,0.0,155.49
76.82907540001906,-17.26,-3.425,0.0,155.49
76.92998789995909,-17.26,-3.425,0.0,155.49
77.03057840000838,-17.26,-3.425,0.0,155.49
77.13143670000136,-17.26,-3.425,0.0,155.49
77.24019580008462,-17.26,-3.426,0.0,155.49
77.34112590015866,-17.26,-3.426,0.0,155.49
77.44192050001584,-17.261,-3.426,0.0,155.49
77.54253270011395,-17.261,-3.426,0.0,155.49
77.64302080008201,-17.261,-3.426,0.0,155.49
77.74353330000304,-17.261,-3.426,0.0,155.49
77.84402299998328,-17.261,-3.426,0.0,155.49
77.9448023000732,-17.261,-3.426,0.0,155.49
78.04574350011535,-17.261,-3.426,0.0,155.49
78.14622620004229,-17.261,-3.426,0.0,155.49
78.25870870007202,-17.262,-3.426,0.0,155.49
78.35939870006405,-17.262,-3.426,0.0,155.49
78.46015960001387,-17.262,-3.426,0.0,155.49
78.56074080010876,-17.262,-3.426,0.0,155.49
78.66120219998993,-17.262,-3.426,0.0,155.49
78.76202140003443,-17.262,-3.426,0.0,155.49
