mono_t,phase,rel_alt_m,distance_m,h_err_deg,yaw_aligned,pitch_us,throttle_us,target
1188700.047,X_LEG_1,17.81,42.74,1.12,1,1671,1675,NE
1188700.068,X_LEG_1,17.81,42.74,1.12,1,1671,1675,NE
1188700.088,X_LEG_1,17.81,42.74,1.12,1,1671,1675,NE
1188700.110,X_LEG_1,18.09,42.72,1.12,1,1671,1674,NE
1188700.131,X_LEG_1,18.09,42.72,1.12,1,1671,1674,NE
1188700.151,X_LEG_1,18.09,42.72,1.12,1,1671,1674,NE
1188700.171,X_LEG_1,18.09,42.72,1.12,1,1671,1674,NE
1188700.192,X_LEG_1,18.09,42.72,1.12,1,1671,1674,NE
1188700.212,X_LEG_1,18.30,42.71,1.13,1,1671,1674,NE
1188700.233,X_LEG_1,18.30,42.71,1.13,1,1671,1674,NE
1188700.253,X_LEG_1,18.30,42.71,1.13,1,1671,1674,NE
1188700.274,X_LEG_1,18.30,42.71,1.13,1,1671,1674,NE
1188700.295,X_LEG_1,18.30,42.71,1.13,1,1671,1674,NE
1188700.315,X_LEG_1,18.51,42.70,1.13,1,1671,1673,NE
1188700.337,X_LEG_1,18.51,42.70,1.13,1,1671,1673,NE
1188700.358,X_LEG_1,18.51,42.70,1.13,1,1671,1673,NE
1188700.378,X_LEG_1,18.51,42.70,1.13,1,1671,1673,NE
1188700.400,X_LEG_1,18.51,42.70,1.13,1,1671,1673,NE
1188700.421,X_LEG_1,18.51,42.70,1.13,1,1671,1673,NE
1188700.441,X_LEG_1,18.51,42.70,1.13,1,1671,1673,NE
1188700.463,X_LEG_1,18.51,42.70,1.13,1,1671,1673,NE
1188700.483,X_LEG_1,18.51,42.70,1.13,1,1671,1673,NE
1188700.504,X_LEG_1,18.51,42.70,1.13,1,1671,1673,NE
1188700.525,X_LEG_1,18.72,42.68,0.12,1,1671,1672,NE
1188700.545,X_LEG_1,18.72,42.68,0.12,1,1671,1672,NE
1188700.565,X_LEG_1,18.72,42.68,0.12,1,1671,1672,NE
1188700.586,X_LEG_1,18.72,42.68,0.12,1,1671,1672,NE
1188700.606,X_LEG_1,18.72,42.68,0.12,1,1671,1672,NE
1188700.626,X_LEG_1,18.93,42.66,0.12,1,1671,1672,NE
1188700.646,X_LEG_1,18.93,42.66,0.12,1,1671,1672,NE
1188700.667,X_LEG_1,18.93,42.66,0.12,1,1671,1672,NE
1188700.688,X_LEG_1,18.93,42.66,0.12,1,1671,1672,NE
1188700.708,X_LEG_1,18.93,42.66,0.12,1,1671,1672,NE
1188700.730,X_LEG_1,19.21,42.61,0.13,1,1670,1671,NE
1188700.750,X_LEG_1,19.21,42.61,0.13,1,1670,1671,NE
1188700.771,X_LEG_1,19.21,42.61,0.13,1,1670,1671,NE
1188700.791,X_LEG_1,19.21,42.61,0.13,1,1670,1671,NE
1188700.812,X_LEG_1,19.21,42.61,0.13,1,1670,1671,NE
1188700.832,X_LEG_1,19.49,42.57,0.13,1,1670,1670,NE
1188700.853,X_LEG_1,19.49,42.57,0.13,1,1670,1670,NE
1188700.873,X_LEG_1,19.49,42.57,0.13,1,1670,1670,NE
1188700.894,X_LEG_1,19.49,42.57,0.13,1,1670,1670,NE
1188700.914,X_LEG_1,19.49,42.57,0.13,1,1670,1670,NE
1188700.935,X_LEG_1,19.77,42.52,0.13,1,1670,1669,NE
1188700.955,X_LEG_1,19.77,42.52,0.13,1,1670,1669,NE
1188700.976,X_LEG_1,19.77,42.52,0.13,1,1670,1669,NE
1188700.997,X_LEG_1,19.77,42.52,0.13,1,1670,1669,NE
1188701.017,X_LEG_1,19.77,42.52,0.13,1,1670,1669,NE
1188701.037,X_LEG_1,19.77,42.52,1.13,1,1670,1669,NE
1188701.058,X_LEG_1,19.77,42.52,1.13,1,1670,1669,NE
1188701.078,X_LEG_1,19.77,42.52,1.13,1,1670,1669,NE
1188701.099,X_LEG_1,19.77,42.52,1.13,1,1670,1669,NE
1188701.119,X_LEG_1,19.77,42.52,1.13,1,1670,1669,NE
1188701.139,X_LEG_1,20.06,42.47,1.13,1,1670,1668,NE
1188701.159,X_LEG_1,20.06,42.47,1.13,1,1670,1668,NE
1188701.180,X_LEG_1,20.06,42.47,1.13,1,1670,1668,NE
1188701.200,X_LEG_1,20.06,42.47,1.13,1,1670,1668,NE
1188701.220,X_LEG_1,20.06,42.47,1.13,1,1670,1668,NE
1188701.241,X_LEG_1,20.34,42.41,1.13,1,1670,1667,NE
1188701.261,X_LEG_1,20.34,42.41,1.13,1,1670,1667,NE
1188701.282,X_LEG_1,20.34,42.41,1.13,1,1670,1667,NE
1188701.302,X_LEG_1,20.34,42.41,1.13,1,1670,1667,NE
1188701.323,X_LEG_1,20.34,42.41,1.13,1,1670,1667,NE
1188701.344,X_LEG_1,20.63,42.35,1.12,1,1669,1667,NE
1188701.364,X_LEG_1,20.63,42.35,1.12,1,1669,1667,NE
1188701.384,X_LEG_1,20.63,42.35,1.12,1,1669,1667,NE
1188701.405,X_LEG_1,20.63,42.35,1.12,1,1669,1667,NE
1188701.425,X_LEG_1,20.63,42.35,1.12,1,1669,1667,NE
1188701.446,X_LEG_1,20.91,42.27,1.13,1,1669,1666,NE
1188701.466,X_LEG_1,20.91,42.27,1.13,1,1669,1666,NE
1188701.486,X_LEG_1,20.91,42.27,1.13,1,1669,1666,NE
1188701.507,X_LEG_1,20.91,42.27,1.13,1,1669,1666,NE
1188701.527,X_LEG_1,20.91,42.27,1.13,1,1669,1666,NE
1188701.548,X_LEG_1,21.13,42.22,0.13,1,1669,1665,NE
1188701.568,X_LEG_1,21.13,42.22,0.13,1,1669,1665,NE
1188701.589,X_LEG_1,21.13,42.22,0.13,1,1669,1665,NE
1188701.610,X_LEG_1,21.13,42.22,0.13,1,1669,1665,NE
1188701.630,X_LEG_1,21.13,42.22,0.13,1,1669,1665,NE
1188701.651,X_LEG_1,21.13,42.22,0.13,1,1669,1665,NE
1188701.672,X_LEG_1,21.13,42.22,0.13,1,1669,1665,NE
1188701.692,X_LEG_1,21.13,42.22,0.13,1,1669,1665,NE
1188701.713,X_LEG_1,21.13,42.22,0.13,1,1669,1665,NE
1188701.734,X_LEG_1,21.13,42.22,0.13,1,1669,1665,NE
1188701.754,X_LEG_1,21.42,42.14,0.13,1,1669,1664,NE
1188701.775,X_LEG_1,21.42,42.14,0.13,1,1669,1664,NE
1188701.795,X_LEG_1,21.42,42.14,0.13,1,1669,1664,NE
1188701.815,X_LEG_1,21.42,42.14,0.13,1,1669,1664,NE
1188701.836,X_LEG_1,21.42,42.14,0.13,1,1669,1664,NE
1188701.856,X_LEG_1,21.70,42.05,0.14,1,1668,1663,NE
1188701.877,X_LEG_1,21.70,42.05,0.14,1,1668,1663,NE
1188701.897,X_LEG_1,21.70,42.05,0.14,1,1668,1663,NE
1188701.918,X_LEG_1,21.70,42.05,0.14,1,1668,1663,NE
1188701.938,X_LEG_1,21.70,42.05,0.14,1,1668,1663,NE
1188701.959,X_LEG_1,21.99,41.97,0.13,1,1668,1662,NE
1188701.979,X_LEG_1,21.99,41.97,0.13,1,1668,1662,NE
1188702.000,X_LEG_1,21.99,41.97,0.13,1,1668,1662,NE
1188702.020,X_LEG_1,21.99,41.97,0.13,1,1668,1662,NE
1188702.041,X_LEG_1,21.99,41.97,0.13,1,1668,1662,NE
1188702.061,X_LEG_1,22.28,41.88,0.13,1,1668,1661,NE
1188702.082,X_LEG_1,22.28,41.88,0.13,1,1668,1661,NE
1188702.102,X_LEG_1,22.28,41.88,0.13,1,1668,1661,NE
1188702.123,X_LEG_1,22.28,41.88,0.13,1,1668,1661,NE
1188702.144,X_LEG_1,22.28,41.88,0.13,1,1668,1661,NE
1188702.164,X_LEG_1,22.57,41.78,0.13,1,1667,1660,NE
1188702.185,X_LEG_1,22.57,41.78,0.13,1,1667,1660,NE
1188702.205,X_LEG_1,22.57,41.78,0.13,1,1667,1660,NE
1188702.225,X_LEG_1,22.57,41.78,0.13,1,1667,1660,NE
1188702.247,X_LEG_1,22.57,41.78,0.13,1,1667,1660,NE
1188702.267,X_LEG_1,22.79,41.70,0.13,1,1667,1659,NE
1188702.287,X_LEG_1,22.79,41.70,0.13,1,1667,1659,NE
1188702.307,X_LEG_1,22.79,41.70,0.13,1,1667,1659,NE
1188702.328,X_LEG_1,22.79,41.70,0.13,1,1667,1659,NE
1188702.349,X_LEG_1,22.79,41.70,0.13,1,1667,1659,NE
1188702.369,X_LEG_1,22.79,41.70,0.13,1,1667,1659,NE
1188702.389,X_LEG_1,22.79,41.70,0.13,1,1667,1659,NE
1188702.409,X_LEG_1,22.79,41.70,0.13,1,1667,1659,NE
1188702.429,X_LEG_1,22.79,41.70,0.13,1,1667,1659,NE
1188702.450,X_LEG_1,22.79,41.70,0.13,1,1667,1659,NE
1188702.470,X_LEG_1,23.00,41.62,0.13,1,1666,1658,NE
1188702.491,X_LEG_1,23.00,41.62,0.13,1,1666,1658,NE
1188702.511,X_LEG_1,23.00,41.62,0.13,1,1666,1658,NE
1188702.532,X_LEG_1,23.00,41.62,0.13,1,1666,1658,NE
1188702.552,X_LEG_1,23.00,41.62,0.13,1,1666,1658,NE
1188702.573,X_LEG_1,23.29,41.52,0.13,1,1666,1658,NE
1188702.594,X_LEG_1,23.29,41.52,0.13,1,1666,1658,NE
1188702.615,X_LEG_1,23.29,41.52,0.13,1,1666,1658,NE
1188702.635,X_LEG_1,23.29,41.52,0.13,1,1666,1658,NE
1188702.656,X_LEG_1,23.29,41.52,0.13,1,1666,1658,NE
1188702.676,X_LEG_1,23.51,41.42,0.13,1,1666,1657,NE
1188702.698,X_LEG_1,23.51,41.42,0.13,1,1666,1657,NE
1188702.718,X_LEG_1,23.51,41.42,0.13,1,1666,1657,NE
1188702.738,X_LEG_1,23.51,41.42,0.13,1,1666,1657,NE
1188702.759,X_LEG_1,23.51,41.42,0.13,1,1666,1657,NE
1188702.779,X_LEG_1,23.72,41.34,0.13,1,1665,1656,NE
1188702.799,X_LEG_1,23.72,41.34,0.13,1,1665,1656,NE
1188702.820,X_LEG_1,23.72,41.34,0.13,1,1665,1656,NE
1188702.841,X_LEG_1,23.72,41.34,0.13,1,1665,1656,NE
1188702.861,X_LEG_1,23.72,41.34,0.13,1,1665,1656,NE
1188702.882,X_LEG_1,23.94,41.25,0.13,1,1665,1656,NE
1188702.902,X_LEG_1,23.94,41.25,0.13,1,1665,1656,NE
1188702.923,X_LEG_1,23.94,41.25,0.13,1,1665,1656,NE
1188702.943,X_LEG_1,23.94,41.25,0.13,1,1665,1656,NE
1188702.963,X_LEG_1,23.94,41.25,0.13,1,1665,1656,NE
1188702.984,X_LEG_1,24.15,41.15,0.13,1,1665,1655,NE
1188703.005,X_LEG_1,24.15,41.15,0.13,1,1665,1655,NE
1188703.025,X_LEG_1,24.15,41.15,0.13,1,1665,1655,NE
1188703.046,X_LEG_1,24.15,41.15,0.13,1,1665,1655,NE
1188703.066,X_LEG_1,24.15,41.15,0.13,1,1665,1655,NE
1188703.086,X_LEG_1,24.15,41.15,0.13,1,1665,1655,NE
1188703.107,X_LEG_1,24.15,41.15,0.13,1,1665,1655,NE
1188703.127,X_LEG_1,24.15,41.15,0.13,1,1665,1655,NE
1188703.147,X_LEG_1,24.15,41.15,0.13,1,1665,1655,NE
1188703.168,X_LEG_1,24.15,41.15,0.13,1,1665,1655,NE
1188703.188,X_LEG_1,24.44,41.03,0.14,1,1664,1654,NE
1188703.208,X_LEG_1,24.44,41.03,0.14,1,1664,1654,NE
1188703.229,X_LEG_1,24.44,41.03,0.14,1,1664,1654,NE
1188703.249,X_LEG_1,24.44,41.03,0.14,1,1664,1654,NE
1188703.269,X_LEG_1,24.44,41.03,0.14,1,1664,1654,NE
1188703.290,X_LEG_1,24.73,40.90,0.13,1,1664,1652,NE
1188703.310,X_LEG_1,24.73,40.90,0.13,1,1664,1652,NE
1188703.331,X_LEG_1,24.73,40.90,0.13,1,1664,1652,NE
1188703.352,X_LEG_1,24.73,40.90,0.13,1,1664,1652,NE
1188703.372,X_LEG_1,24.73,40.90,0.13,1,1664,1652,NE
1188703.393,X_LEG_1,24.94,40.79,0.14,1,1663,1652,NE
1188703.413,X_LEG_1,24.94,40.79,0.14,1,1663,1652,NE
1188703.434,X_LEG_1,24.94,40.79,0.14,1,1663,1652,NE
1188703.455,X_LEG_1,24.94,40.79,0.14,1,1663,1652,NE
1188703.475,X_LEG_1,24.94,40.79,0.14,1,1663,1652,NE
1188703.496,X_LEG_1,25.15,40.69,0.13,1,1663,1651,NE
1188703.516,X_LEG_1,25.15,40.69,0.13,1,1663,1651,NE
1188703.537,X_LEG_1,25.15,40.69,0.13,1,1663,1651,NE
1188703.557,X_LEG_1,25.15,40.69,0.13,1,1663,1651,NE
1188703.578,X_LEG_1,25.15,40.69,0.13,1,1663,1651,NE
1188703.598,X_LEG_1,25.37,40.59,0.13,1,1662,1650,NE
1188703.619,X_LEG_1,25.37,40.59,0.13,1,1662,1650,NE
1188703.639,X_LEG_1,25.37,40.59,0.13,1,1662,1650,NE
1188703.659,X_LEG_1,25.37,40.59,0.13,1,1662,1650,NE
1188703.680,X_LEG_1,25.37,40.59,0.13,1,1662,1650,NE
1188703.700,X_LEG_1,25.58,40.48,0.14,1,1662,1650,NE
1188703.721,X_LEG_1,25.58,40.48,0.14,1,1662,1650,NE
1188703.741,X_LEG_1,25.58,40.48,0.14,1,1662,1650,NE
1188703.761,X_LEG_1,25.58,40.48,0.14,1,1662,1650,NE
1188703.782,X_LEG_1,25.58,40.48,0.14,1,1662,1650,NE
1188703.803,X_LEG_1,25.79,40.37,0.14,1,1661,1649,NE
1188703.823,X_LEG_1,25.79,40.37,0.14,1,1661,1649,NE
1188703.845,X_LEG_1,25.79,40.37,0.14,1,1661,1649,NE
1188703.865,X_LEG_1,25.79,40.37,0.14,1,1661,1649,NE
1188703.886,X_LEG_1,25.79,40.37,0.14,1,1661,1649,NE
1188703.907,X_LEG_1,25.79,40.37,0.14,1,1661,1649,NE
1188703.927,X_LEG_1,25.79,40.37,0.14,1,1661,1649,NE
1188703.947,X_LEG_1,25.79,40.37,0.14,1,1661,1649,NE
1188703.969,X_LEG_1,25.79,40.37,0.14,1,1661,1649,NE
1188703.989,X_LEG_1,25.79,40.37,0.14,1,1661,1649,NE
1188704.009,X_LEG_1,26.00,40.27,0.13,1,1661,1648,NE
1188704.029,X_LEG_1,26.00,40.27,0.13,1,1661,1648,NE
1188704.050,X_LEG_1,26.00,40.27,0.13,1,1661,1648,NE
1188704.070,X_LEG_1,26.00,40.27,0.13,1,1661,1648,NE
1188704.091,X_LEG_1,26.00,40.27,0.13,1,1661,1648,NE
1188704.111,X_LEG_1,26.21,40.15,0.14,1,1661,1648,NE
1188704.132,X_LEG_1,26.21,40.15,0.14,1,1661,1648,NE
1188704.152,X_LEG_1,26.21,40.15,0.14,1,1661,1648,NE
1188704.172,X_LEG_1,26.21,40.15,0.14,1,1661,1648,NE
1188704.193,X_LEG_1,26.21,40.15,0.14,1,1661,1648,NE
1188704.213,X_LEG_1,26.42,40.04,0.14,1,1660,1647,NE
1188704.234,X_LEG_1,26.42,40.04,0.14,1,1660,1647,NE
1188704.254,X_LEG_1,26.42,40.04,0.14,1,1660,1647,NE
1188704.275,X_LEG_1,26.42,40.04,0.14,1,1660,1647,NE
1188704.295,X_LEG_1,26.42,40.04,0.14,1,1660,1647,NE
1188704.315,X_LEG_1,26.42,40.04,0.14,1,1660,1647,NE
1188704.336,X_LEG_1,26.42,40.04,0.14,1,1660,1647,NE
1188704.357,X_LEG_1,26.42,40.04,0.14,1,1660,1647,NE
1188704.377,X_LEG_1,26.42,40.04,0.14,1,1660,1647,NE
1188704.398,X_LEG_1,26.42,40.04,0.14,1,1660,1647,NE
1188704.418,X_LEG_1,26.63,39.93,0.13,1,1660,1646,NE
1188704.439,X_LEG_1,26.63,39.93,0.13,1,1660,1646,NE
1188704.459,X_LEG_1,26.63,39.93,0.13,1,1660,1646,NE
1188704.480,X_LEG_1,26.63,39.93,0.13,1,1660,1646,NE
1188704.500,X_LEG_1,26.63,39.93,0.13,1,1660,1646,NE
1188704.520,X_LEG_1,26.84,39.80,0.14,1,1659,1645,NE
1188704.541,X_LEG_1,26.84,39.80,0.14,1,1659,1645,NE
1188704.562,X_LEG_1,26.84,39.80,0.14,1,1659,1645,NE
1188704.582,X_LEG_1,26.84,39.80,0.14,1,1659,1645,NE
1188704.603,X_LEG_1,26.84,39.80,0.14,1,1659,1645,NE
1188704.623,X_LEG_1,27.04,39.69,0.14,1,1659,1644,NE
1188704.643,X_LEG_1,27.04,39.69,0.14,1,1659,1644,NE
1188704.664,X_LEG_1,27.04,39.69,0.14,1,1659,1644,NE
1188704.684,X_LEG_1,27.04,39.69,0.14,1,1659,1644,NE
1188704.705,X_LEG_1,27.04,39.69,0.14,1,1659,1644,NE
1188704.725,X_LEG_1,27.25,39.57,0.14,1,1658,1644,NE
1188704.746,X_LEG_1,27.25,39.57,0.14,1,1658,1644,NE
1188704.766,X_LEG_1,27.25,39.57,0.14,1,1658,1644,NE
1188704.787,X_LEG_1,27.25,39.57,0.14,1,1658,1644,NE
1188704.809,X_LEG_1,27.25,39.57,0.14,1,1658,1644,NE
1188704.829,X_LEG_1,27.46,39.45,0.14,1,1658,1643,NE
1188704.849,X_LEG_1,27.46,39.45,0.14,1,1658,1643,NE
1188704.870,X_LEG_1,27.46,39.45,0.14,1,1658,1643,NE
1188704.890,X_LEG_1,27.46,39.45,0.14,1,1658,1643,NE
1188704.910,X_LEG_1,27.46,39.45,0.14,1,1658,1643,NE
1188704.931,X_LEG_1,27.66,39.33,0.13,1,1657,1643,NE
1188704.952,X_LEG_1,27.66,39.33,0.13,1,1657,1643,NE
1188704.972,X_LEG_1,27.66,39.33,0.13,1,1657,1643,NE
1188704.992,X_LEG_1,27.66,39.33,0.13,1,1657,1643,NE
1188705.012,X_LEG_1,27.66,39.33,0.13,1,1657,1643,NE
1188705.033,X_LEG_1,27.86,39.20,0.13,1,1657,1642,NE
1188705.053,X_LEG_1,27.86,39.20,0.13,1,1657,1642,NE
1188705.073,X_LEG_1,27.86,39.20,0.13,1,1657,1642,NE
1188705.094,X_LEG_1,27.86,39.20,0.13,1,1657,1642,NE
1188705.114,X_LEG_1,27.86,39.20,0.13,1,1657,1642,NE
1188705.135,X_LEG_1,28.07,39.08,0.14,1,1656,1641,NE
1188705.155,X_LEG_1,28.07,39.08,0.14,1,1656,1641,NE
1188705.176,X_LEG_1,28.07,39.08,0.14,1,1656,1641,NE
1188705.196,X_LEG_1,28.07,39.08,0.14,1,1656,1641,NE
1188705.217,X_LEG_1,28.07,39.08,0.14,1,1656,1641,NE
1188705.237,X_LEG_1,28.27,38.95,0.13,1,1656,1640,NE
1188705.258,X_LEG_1,28.27,38.95,0.13,1,1656,1640,NE
1188705.278,X_LEG_1,28.27,38.95,0.13,1,1656,1640,NE
1188705.298,X_LEG_1,28.27,38.95,0.13,1,1656,1640,NE
1188705.319,X_LEG_1,28.27,38.95,0.13,1,1656,1640,NE
1188705.340,X_LEG_1,28.27,38.95,0.13,1,1656,1640,NE
1188705.360,X_LEG_1,28.27,38.95,0.13,1,1656,1640,NE
1188705.382,X_LEG_1,28.27,38.95,0.13,1,1656,1640,NE
1188705.402,X_LEG_1,28.27,38.95,0.13,1,1656,1640,NE
1188705.423,X_LEG_1,28.27,38.95,0.13,1,1656,1640,NE
1188705.444,X_LEG_1,28.47,38.82,0.13,1,1655,1639,NE
1188705.464,X_LEG_1,28.47,38.82,0.13,1,1655,1639,NE
1188705.485,X_LEG_1,28.47,38.82,0.13,1,1655,1639,NE
1188705.506,X_LEG_1,28.47,38.82,0.13,1,1655,1639,NE
1188705.527,X_LEG_1,28.47,38.82,0.13,1,1655,1639,NE
1188705.547,X_LEG_1,28.67,38.68,0.14,1,1655,1638,NE
1188705.568,X_LEG_1,28.67,38.68,0.14,1,1655,1638,NE
1188705.588,X_LEG_1,28.67,38.68,0.14,1,1655,1638,NE
1188705.609,X_LEG_1,28.67,38.68,0.14,1,1655,1638,NE
1188705.631,X_LEG_1,28.67,38.68,0.14,1,1655,1638,NE
1188705.651,X_LEG_1,28.86,38.56,0.14,1,1654,1638,NE
1188705.672,X_LEG_1,28.86,38.56,0.14,1,1654,1638,NE
1188705.692,X_LEG_1,28.86,38.56,0.14,1,1654,1638,NE
1188705.712,X_LEG_1,28.86,38.56,0.14,1,1654,1638,NE
1188705.733,X_LEG_1,28.86,38.56,0.14,1,1654,1638,NE
1188705.754,X_LEG_1,29.06,38.43,0.14,1,1654,1637,NE
1188705.774,X_LEG_1,29.06,38.43,0.14,1,1654,1637,NE
1188705.795,X_LEG_1,29.06,38.43,0.14,1,1654,1637,NE
1188705.817,X_LEG_1,29.06,38.43,0.14,1,1654,1637,NE
1188705.837,X_LEG_1,29.06,38.43,0.14,1,1654,1637,NE
1188705.857,X_LEG_1,29.25,38.29,0.14,1,1653,1637,NE
1188705.878,X_LEG_1,29.25,38.29,0.14,1,1653,1637,NE
1188705.898,X_LEG_1,29.25,38.29,0.14,1,1653,1637,NE
1188705.919,X_LEG_1,29.25,38.29,0.14,1,1653,1637,NE
1188705.941,X_LEG_1,29.25,38.29,0.14,1,1653,1637,NE
1188705.961,X_LEG_1,29.45,38.16,0.13,1,1653,1636,NE
1188705.981,X_LEG_1,29.45,38.16,0.13,1,1653,1636,NE
1188706.001,X_LEG_1,29.45,38.16,0.13,1,1653,1636,NE
1188706.022,X_LEG_1,29.45,38.16,0.13,1,1653,1636,NE
