mono_t,phase,rel_alt_m,distance_m,h_err_deg,yaw_aligned,pitch_us,throttle_us,target
1189128.773,X_LEG_1,17.05,43.98,8.47,1,1676,1661,NE
1189128.793,X_LEG_1,17.05,43.98,8.47,1,1676,1661,NE
1189128.813,X_LEG_1,17.05,43.98,8.47,1,1676,1661,NE
1189128.834,X_LEG_1,17.05,43.98,8.47,1,1676,1661,NE
1189128.854,X_LEG_1,17.05,43.98,8.47,1,1676,1661,NE
1189128.875,X_LEG_1,17.05,43.98,8.47,1,1676,1661,NE
1189128.896,X_LEG_1,17.05,43.98,8.47,1,1676,1661,NE
1189128.916,X_LEG_1,17.05,43.98,8.47,1,1676,1661,NE
1189128.937,X_LEG_1,17.05,43.98,8.47,1,1676,1661,NE
1189128.959,X_LEG_1,17.28,43.98,8.46,1,1676,1661,NE
1189128.979,X_LEG_1,17.28,43.98,8.46,1,1676,1661,NE
1189129.000,X_LEG_1,17.28,43.98,8.46,1,1676,1661,NE
1189129.021,X_LEG_1,17.28,43.98,8.46,1,1676,1661,NE
1189129.041,X_LEG_1,17.28,43.98,8.46,1,1676,1661,NE
1189129.061,X_LEG_1,17.51,43.97,8.47,1,1676,1660,NE
1189129.082,X_LEG_1,17.51,43.97,8.47,1,1676,1660,NE
1189129.102,X_LEG_1,17.51,43.97,8.47,1,1676,1660,NE
1189129.123,X_LEG_1,17.51,43.97,8.47,1,1676,1660,NE
1189129.144,X_LEG_1,17.51,43.97,8.47,1,1676,1660,NE
1189129.165,X_LEG_1,17.74,43.96,8.45,1,1676,1659,NE
1189129.185,X_LEG_1,17.74,43.96,8.45,1,1676,1659,NE
1189129.206,X_LEG_1,17.74,43.96,8.45,1,1676,1659,NE
1189129.227,X_LEG_1,17.74,43.96,8.45,1,1676,1659,NE
1189129.247,X_LEG_1,17.74,43.96,8.45,1,1676,1659,NE
1189129.268,X_LEG_1,17.74,43.96,7.45,1,1676,1659,NE
1189129.289,X_LEG_1,17.74,43.96,7.45,1,1676,1659,NE
1189129.309,X_LEG_1,17.74,43.96,7.45,1,1676,1659,NE
1189129.331,X_LEG_1,17.74,43.96,7.45,1,1676,1659,NE
1189129.351,X_LEG_1,17.74,43.96,7.45,1,1676,1659,NE
1189129.371,X_LEG_1,17.97,43.93,7.46,1,1676,1659,NE
1189129.393,X_LEG_1,17.97,43.93,7.46,1,1676,1659,NE
1189129.414,X_LEG_1,17.97,43.93,7.46,1,1676,1659,NE
1189129.434,X_LEG_1,17.97,43.93,7.46,1,1676,1659,NE
1189129.455,X_LEG_1,17.97,43.93,7.46,1,1676,1659,NE
1189129.475,X_LEG_1,18.19,43.92,7.46,1,1676,1658,NE
1189129.496,X_LEG_1,18.19,43.92,7.46,1,1676,1658,NE
1189129.517,X_LEG_1,18.19,43.92,7.46,1,1676,1658,NE
1189129.537,X_LEG_1,18.19,43.92,7.46,1,1676,1658,NE
1189129.557,X_LEG_1,18.19,43.92,7.46,1,1676,1658,NE
1189129.578,X_LEG_1,18.42,43.89,7.46,1,1676,1657,NE
1189129.598,X_LEG_1,18.42,43.89,7.46,1,1676,1657,NE
1189129.619,X_LEG_1,18.42,43.89,7.46,1,1676,1657,NE
1189129.639,X_LEG_1,18.42,43.89,7.46,1,1676,1657,NE
1189129.660,X_LEG_1,18.42,43.89,7.46,1,1676,1657,NE
1189129.681,X_LEG_1,18.42,43.89,7.46,1,1676,1657,NE
1189129.701,X_LEG_1,18.42,43.89,7.46,1,1676,1657,NE
1189129.722,X_LEG_1,18.42,43.89,7.46,1,1676,1657,NE
1189129.742,X_LEG_1,18.42,43.89,7.46,1,1676,1657,NE
1189129.763,X_LEG_1,18.42,43.89,7.46,1,1676,1657,NE
1189129.783,X_LEG_1,18.65,43.86,3.46,1,1675,1657,NE
1189129.804,X_LEG_1,18.65,43.86,3.46,1,1675,1657,NE
1189129.824,X_LEG_1,18.65,43.86,3.46,1,1675,1657,NE
1189129.845,X_LEG_1,18.65,43.86,3.46,1,1675,1657,NE
1189129.865,X_LEG_1,18.65,43.86,3.46,1,1675,1657,NE
1189129.886,X_LEG_1,18.88,43.83,3.46,1,1675,1656,NE
1189129.906,X_LEG_1,18.88,43.83,3.46,1,1675,1656,NE
1189129.926,X_LEG_1,18.88,43.83,3.46,1,1675,1656,NE
1189129.947,X_LEG_1,18.88,43.83,3.46,1,1675,1656,NE
1189129.968,X_LEG_1,18.88,43.83,3.46,1,1675,1656,NE
1189129.989,X_LEG_1,19.03,43.80,3.47,1,1675,1655,NE
1189130.009,X_LEG_1,19.03,43.80,3.47,1,1675,1655,NE
1189130.030,X_LEG_1,19.03,43.80,3.47,1,1675,1655,NE
1189130.050,X_LEG_1,19.03,43.80,3.47,1,1675,1655,NE
1189130.071,X_LEG_1,19.03,43.80,3.47,1,1675,1655,NE
1189130.092,X_LEG_1,19.25,43.76,3.47,1,1675,1655,NE
1189130.113,X_LEG_1,19.25,43.76,3.47,1,1675,1655,NE
1189130.133,X_LEG_1,19.25,43.76,3.47,1,1675,1655,NE
1189130.154,X_LEG_1,19.25,43.76,3.47,1,1675,1655,NE
1189130.174,X_LEG_1,19.25,43.76,3.47,1,1675,1655,NE
1189130.195,X_LEG_1,19.25,43.76,3.47,1,1675,1655,NE
1189130.217,X_LEG_1,19.25,43.76,3.47,1,1675,1655,NE
1189130.237,X_LEG_1,19.25,43.76,3.47,1,1675,1655,NE
1189130.258,X_LEG_1,19.25,43.76,3.47,1,1675,1655,NE
1189130.278,X_LEG_1,19.25,43.76,3.47,1,1675,1655,NE
1189130.298,X_LEG_1,19.48,43.72,3.48,1,1675,1654,NE
1189130.319,X_LEG_1,19.48,43.72,3.48,1,1675,1654,NE
1189130.339,X_LEG_1,19.48,43.72,3.48,1,1675,1654,NE
1189130.360,X_LEG_1,19.48,43.72,3.48,1,1675,1654,NE
1189130.380,X_LEG_1,19.48,43.72,3.48,1,1675,1654,NE
1189130.401,X_LEG_1,19.71,43.67,5.47,1,1675,1653,NE
1189130.427,X_LEG_1,19.71,43.67,5.47,1,1675,1653,NE
1189130.448,X_LEG_1,19.71,43.67,5.47,1,1675,1653,NE
1189130.468,X_LEG_1,19.71,43.67,5.47,1,1675,1653,NE
1189130.489,X_LEG_1,19.71,43.67,5.47,1,1675,1653,NE
1189130.509,X_LEG_1,19.85,43.65,5.47,1,1675,1653,NE
1189130.530,X_LEG_1,19.85,43.65,5.47,1,1675,1653,NE
1189130.551,X_LEG_1,19.85,43.65,5.47,1,1675,1653,NE
1189130.571,X_LEG_1,19.85,43.65,5.47,1,1675,1653,NE
1189130.592,X_LEG_1,19.85,43.65,5.47,1,1675,1653,NE
1189130.612,X_LEG_1,19.85,43.65,5.47,1,1675,1653,NE
1189130.633,X_LEG_1,19.85,43.65,5.47,1,1675,1653,NE
1189130.654,X_LEG_1,19.85,43.65,5.47,1,1675,1653,NE
1189130.675,X_LEG_1,19.85,43.65,5.47,1,1675,1653,NE
1189130.695,X_LEG_1,19.85,43.65,5.47,1,1675,1653,NE
1189130.716,X_LEG_1,20.01,43.60,5.48,1,1674,1652,NE
1189130.736,X_LEG_1,20.01,43.60,5.48,1,1674,1652,NE
1189130.757,X_LEG_1,20.01,43.60,5.48,1,1674,1652,NE
1189130.779,X_LEG_1,20.01,43.60,5.48,1,1674,1652,NE
1189130.800,X_LEG_1,20.01,43.60,5.48,1,1674,1652,NE
1189130.820,X_LEG_1,20.01,43.60,5.48,1,1674,1652,NE
1189130.841,X_LEG_1,20.01,43.60,5.48,1,1674,1652,NE
1189130.861,X_LEG_1,20.01,43.60,5.48,1,1674,1652,NE
1189130.882,X_LEG_1,20.01,43.60,5.48,1,1674,1652,NE
1189130.902,X_LEG_1,20.01,43.60,5.48,1,1674,1652,NE
1189130.923,X_LEG_1,20.15,43.58,5.48,1,1674,1652,NE
1189130.943,X_LEG_1,20.15,43.58,5.48,1,1674,1652,NE
1189130.965,X_LEG_1,20.15,43.58,5.48,1,1674,1652,NE
1189130.985,X_LEG_1,20.15,43.58,5.48,1,1674,1652,NE
1189131.005,X_LEG_1,20.15,43.58,5.48,1,1674,1652,NE
1189131.026,X_LEG_1,20.15,43.58,5.48,1,1674,1652,NE
1189131.046,X_LEG_1,20.15,43.58,5.48,1,1674,1652,NE
1189131.067,X_LEG_1,20.15,43.58,5.48,1,1674,1652,NE
1189131.087,X_LEG_1,20.15,43.58,5.48,1,1674,1652,NE
1189131.108,X_LEG_1,20.15,43.58,5.48,1,1674,1652,NE
1189131.128,X_LEG_1,20.45,43.50,5.48,1,1674,1651,NE
1189131.149,X_LEG_1,20.45,43.50,5.48,1,1674,1651,NE
1189131.170,X_LEG_1,20.45,43.50,5.48,1,1674,1651,NE
1189131.190,X_LEG_1,20.45,43.50,5.48,1,1674,1651,NE
1189131.211,X_LEG_1,20.45,43.50,5.48,1,1674,1651,NE
1189131.232,X_LEG_1,20.60,43.46,3.49,1,1674,1651,NE
1189131.252,X_LEG_1,20.60,43.46,3.49,1,1674,1651,NE
1189131.273,X_LEG_1,20.60,43.46,3.49,1,1674,1651,NE
1189131.293,X_LEG_1,20.60,43.46,3.49,1,1674,1651,NE
1189131.314,X_LEG_1,20.60,43.46,3.49,1,1674,1651,NE
1189131.334,X_LEG_1,20.60,43.46,3.49,1,1674,1651,NE
1189131.355,X_LEG_1,20.60,43.46,3.49,1,1674,1651,NE
1189131.375,X_LEG_1,20.60,43.46,3.49,1,1674,1651,NE
1189131.397,X_LEG_1,20.60,43.46,3.49,1,1674,1651,NE
1189131.417,X_LEG_1,20.60,43.46,3.49,1,1674,1651,NE
1189131.438,X_LEG_1,20.75,43.42,3.49,1,1674,1650,NE
1189131.463,X_LEG_1,20.75,43.42,3.49,1,1674,1650,NE
1189131.483,X_LEG_1,20.75,43.42,3.49,1,1674,1650,NE
1189131.504,X_LEG_1,20.75,43.42,3.49,1,1674,1650,NE
1189131.524,X_LEG_1,20.75,43.42,3.49,1,1674,1650,NE
1189131.545,X_LEG_1,20.90,43.38,3.49,1,1674,1650,NE
1189131.565,X_LEG_1,20.90,43.38,3.49,1,1674,1650,NE
1189131.586,X_LEG_1,20.90,43.38,3.49,1,1674,1650,NE
1189131.606,X_LEG_1,20.90,43.38,3.49,1,1674,1650,NE
1189131.627,X_LEG_1,20.90,43.38,3.49,1,1674,1650,NE
1189131.648,X_LEG_1,21.05,43.34,3.50,1,1673,1649,NE
1189131.668,X_LEG_1,21.05,43.34,3.50,1,1673,1649,NE
1189131.688,X_LEG_1,21.05,43.34,3.50,1,1673,1649,NE
1189131.709,X_LEG_1,21.05,43.34,3.50,1,1673,1649,NE
1189131.730,X_LEG_1,21.05,43.34,3.50,1,1673,1649,NE
1189131.750,X_LEG_1,21.05,43.34,3.50,1,1673,1649,NE
1189131.771,X_LEG_1,21.05,43.34,3.50,1,1673,1649,NE
1189131.791,X_LEG_1,21.05,43.34,3.50,1,1673,1649,NE
1189131.812,X_LEG_1,21.05,43.34,3.50,1,1673,1649,NE
1189131.834,X_LEG_1,21.05,43.34,3.50,1,1673,1649,NE
1189131.855,X_LEG_1,21.19,43.29,3.50,1,1673,1648,NE
1189131.876,X_LEG_1,21.19,43.29,3.50,1,1673,1648,NE
1189131.896,X_LEG_1,21.19,43.29,3.50,1,1673,1648,NE
1189131.917,X_LEG_1,21.19,43.29,3.50,1,1673,1648,NE
1189131.937,X_LEG_1,21.19,43.29,3.50,1,1673,1648,NE
1189131.958,X_LEG_1,21.34,43.25,3.50,1,1673,1647,NE
1189131.978,X_LEG_1,21.34,43.25,3.50,1,1673,1647,NE
1189131.999,X_LEG_1,21.34,43.25,3.50,1,1673,1647,NE
1189132.019,X_LEG_1,21.34,43.25,3.50,1,1673,1647,NE
1189132.040,X_LEG_1,21.34,43.25,3.50,1,1673,1647,NE
1189132.060,X_LEG_1,21.49,43.21,3.50,1,1673,1647,NE
1189132.081,X_LEG_1,21.49,43.21,3.50,1,1673,1647,NE
1189132.101,X_LEG_1,21.49,43.21,3.50,1,1673,1647,NE
1189132.122,X_LEG_1,21.49,43.21,3.50,1,1673,1647,NE
1189132.144,X_LEG_1,21.49,43.21,3.50,1,1673,1647,NE
1189132.165,X_LEG_1,21.63,43.15,3.51,1,1673,1647,NE
1189132.185,X_LEG_1,21.63,43.15,3.51,1,1673,1647,NE
1189132.206,X_LEG_1,21.63,43.15,3.51,1,1673,1647,NE
1189132.226,X_LEG_1,21.63,43.15,3.51,1,1673,1647,NE
1189132.247,X_LEG_1,21.63,43.15,3.51,1,1673,1647,NE
1189132.267,X_LEG_1,21.78,43.11,3.51,1,1672,1646,NE
1189132.288,X_LEG_1,21.78,43.11,3.51,1,1672,1646,NE
1189132.308,X_LEG_1,21.78,43.11,3.51,1,1672,1646,NE
1189132.328,X_LEG_1,21.78,43.11,3.51,1,1672,1646,NE
1189132.349,X_LEG_1,21.78,43.11,3.51,1,1672,1646,NE
1189132.370,X_LEG_1,21.92,43.05,3.52,1,1672,1646,NE
1189132.390,X_LEG_1,21.92,43.05,3.52,1,1672,1646,NE
1189132.410,X_LEG_1,21.92,43.05,3.52,1,1672,1646,NE
1189132.431,X_LEG_1,21.92,43.05,3.52,1,1672,1646,NE
1189132.452,X_LEG_1,21.92,43.05,3.52,1,1672,1646,NE
1189132.472,X_LEG_1,22.07,43.01,3.52,1,1672,1645,NE
1189132.493,X_LEG_1,22.07,43.01,3.52,1,1672,1645,NE
1189132.513,X_LEG_1,22.07,43.01,3.52,1,1672,1645,NE
1189132.534,X_LEG_1,22.07,43.01,3.52,1,1672,1645,NE
1189132.554,X_LEG_1,22.07,43.01,3.52,1,1672,1645,NE
1189132.574,X_LEG_1,22.21,42.95,3.52,1,1672,1645,NE
1189132.595,X_LEG_1,22.21,42.95,3.52,1,1672,1645,NE
1189132.616,X_LEG_1,22.21,42.95,3.52,1,1672,1645,NE
1189132.636,X_LEG_1,22.21,42.95,3.52,1,1672,1645,NE
1189132.657,X_LEG_1,22.21,42.95,3.52,1,1672,1645,NE
1189132.677,X_LEG_1,22.35,42.90,3.53,1,1672,1644,NE
1189132.697,X_LEG_1,22.35,42.90,3.53,1,1672,1644,NE
1189132.719,X_LEG_1,22.35,42.90,3.53,1,1672,1644,NE
1189132.739,X_LEG_1,22.35,42.90,3.53,1,1672,1644,NE
1189132.760,X_LEG_1,22.35,42.90,3.53,1,1672,1644,NE
1189132.781,X_LEG_1,22.35,42.90,3.53,1,1672,1644,NE
1189132.801,X_LEG_1,22.35,42.90,3.53,1,1672,1644,NE
1189132.821,X_LEG_1,22.35,42.90,3.53,1,1672,1644,NE
1189132.842,X_LEG_1,22.35,42.90,3.53,1,1672,1644,NE
1189132.863,X_LEG_1,22.35,42.90,3.53,1,1672,1644,NE
1189132.884,X_LEG_1,22.50,42.84,3.53,1,1671,1644,NE
1189132.904,X_LEG_1,22.50,42.84,3.53,1,1671,1644,NE
1189132.925,X_LEG_1,22.50,42.84,3.53,1,1671,1644,NE
1189132.945,X_LEG_1,22.50,42.84,3.53,1,1671,1644,NE
1189132.966,X_LEG_1,22.50,42.84,3.53,1,1671,1644,NE
1189132.986,X_LEG_1,22.64,42.78,3.54,1,1671,1644,NE
1189133.007,X_LEG_1,22.64,42.78,3.54,1,1671,1644,NE
1189133.028,X_LEG_1,22.64,42.78,3.54,1,1671,1644,NE
1189133.048,X_LEG_1,22.64,42.78,3.54,1,1671,1644,NE
1189133.069,X_LEG_1,22.64,42.78,3.54,1,1671,1644,NE
1189133.090,X_LEG_1,22.85,42.70,3.54,1,1671,1643,NE
1189133.111,X_LEG_1,22.85,42.70,3.54,1,1671,1643,NE
1189133.131,X_LEG_1,22.85,42.70,3.54,1,1671,1643,NE
1189133.153,X_LEG_1,22.85,42.70,3.54,1,1671,1643,NE
1189133.173,X_LEG_1,22.85,42.70,3.54,1,1671,1643,NE
1189133.193,X_LEG_1,22.85,42.70,2.54,1,1671,1643,NE
1189133.214,X_LEG_1,22.85,42.70,2.54,1,1671,1643,NE
1189133.234,X_LEG_1,22.85,42.70,2.54,1,1671,1643,NE
1189133.255,X_LEG_1,22.85,42.70,2.54,1,1671,1643,NE
1189133.276,X_LEG_1,22.85,42.70,2.54,1,1671,1643,NE
1189133.296,X_LEG_1,23.00,42.64,2.55,1,1671,1642,NE
1189133.317,X_LEG_1,23.00,42.64,2.55,1,1671,1642,NE
1189133.339,X_LEG_1,23.00,42.64,2.55,1,1671,1642,NE
1189133.359,X_LEG_1,23.00,42.64,2.55,1,1671,1642,NE
1189133.380,X_LEG_1,23.00,42.64,2.55,1,1671,1642,NE
1189133.402,X_LEG_1,23.14,42.58,2.55,1,1670,1642,NE
1189133.422,X_LEG_1,23.14,42.58,2.55,1,1670,1642,NE
1189133.443,X_LEG_1,23.14,42.58,2.55,1,1670,1642,NE
1189133.463,X_LEG_1,23.14,42.58,2.55,1,1670,1642,NE
1189133.484,X_LEG_1,23.14,42.58,2.55,1,1670,1642,NE
1189133.504,X_LEG_1,23.28,42.52,2.55,1,1670,1642,NE
1189133.525,X_LEG_1,23.28,42.52,2.55,1,1670,1642,NE
1189133.545,X_LEG_1,23.28,42.52,2.55,1,1670,1642,NE
1189133.566,X_LEG_1,23.28,42.52,2.55,1,1670,1642,NE
1189133.586,X_LEG_1,23.28,42.52,2.55,1,1670,1642,NE
1189133.607,X_LEG_1,23.42,42.46,2.56,1,1670,1641,NE
1189133.627,X_LEG_1,23.42,42.46,2.56,1,1670,1641,NE
1189133.649,X_LEG_1,23.42,42.46,2.56,1,1670,1641,NE
1189133.669,X_LEG_1,23.42,42.46,2.56,1,1670,1641,NE
1189133.690,X_LEG_1,23.42,42.46,2.56,1,1670,1641,NE
1189133.710,X_LEG_1,23.56,42.39,2.56,1,1670,1641,NE
1189133.730,X_LEG_1,23.56,42.39,2.56,1,1670,1641,NE
1189133.751,X_LEG_1,23.56,42.39,2.56,1,1670,1641,NE
1189133.773,X_LEG_1,23.56,42.39,2.56,1,1670,1641,NE
1189133.793,X_LEG_1,23.56,42.39,2.56,1,1670,1641,NE
1189133.814,X_LEG_1,23.70,42.34,2.56,1,1669,1640,NE
1189133.836,X_LEG_1,23.70,42.34,2.56,1,1669,1640,NE
1189133.856,X_LEG_1,23.70,42.34,2.56,1,1669,1640,NE
1189133.876,X_LEG_1,23.70,42.34,2.56,1,1669,1640,NE
1189133.898,X_LEG_1,23.70,42.34,2.56,1,1669,1640,NE
1189133.918,X_LEG_1,23.83,42.27,2.57,1,1669,1640,NE
1189133.939,X_LEG_1,23.83,42.27,2.57,1,1669,1640,NE
1189133.961,X_LEG_1,23.83,42.27,2.57,1,1669,1640,NE
1189133.981,X_LEG_1,23.83,42.27,2.57,1,1669,1640,NE
1189134.002,X_LEG_1,23.83,42.27,2.57,1,1669,1640,NE
1189134.022,X_LEG_1,23.97,42.20,2.58,1,1669,1640,NE
1189134.043,X_LEG_1,23.97,42.20,2.58,1,1669,1640,NE
1189134.064,X_LEG_1,23.97,42.20,2.58,1,1669,1640,NE
1189134.084,X_LEG_1,23.97,42.20,2.58,1,1669,1640,NE
1189134.105,X_LEG_1,23.97,42.20,2.58,1,1669,1640,NE
1189134.125,X_LEG_1,23.97,42.20,2.58,1,1669,1640,NE
1189134.147,X_LEG_1,23.97,42.20,2.58,1,1669,1640,NE
1189134.167,X_LEG_1,23.97,42.20,2.58,1,1669,1640,NE
1189134.188,X_LEG_1,23.97,42.20,2.58,1,1669,1640,NE
1189134.209,X_LEG_1,23.97,42.20,2.58,1,1669,1640,NE
1189134.229,X_LEG_1,24.11,42.14,2.58,1,1669,1639,NE
1189134.249,X_LEG_1,24.11,42.14,2.58,1,1669,1639,NE
1189134.274,X_LEG_1,24.11,42.14,2.58,1,1669,1639,NE
1189134.294,X_LEG_1,24.11,42.14,2.58,1,1669,1639,NE
1189134.318,X_LEG_1,24.11,42.14,2.58,1,1669,1639,NE
1189134.339,X_LEG_1,24.31,42.04,2.58,1,1668,1639,NE
1189134.360,X_LEG_1,24.31,42.04,2.58,1,1668,1639,NE
1189134.381,X_LEG_1,24.31,42.04,2.58,1,1668,1639,NE
1189134.403,X_LEG_1,24.31,42.04,2.58,1,1668,1639,NE
1189134.423,X_LEG_1,24.31,42.04,2.58,1,1668,1639,NE
1189134.444,X_LEG_1,24.31,42.04,2.58,1,1668,1639,NE
1189134.465,X_LEG_1,24.31,42.04,2.58,1,1668,1639,NE
1189134.485,X_LEG_1,24.31,42.04,2.58,1,1668,1639,NE
1189134.506,X_LEG_1,24.31,42.04,2.58,1,1668,1639,NE
1189134.526,X_LEG_1,24.31,42.04,2.58,1,1668,1639,NE
