mono_t,phase,rel_alt_m,distance_m,h_err_deg,yaw_aligned,pitch_us,throttle_us,target
1172803.352,X_LEG_1,18.42,42.71,-8.02,1,1585,1631,NE
1172803.373,X_LEG_1,18.42,42.71,-8.02,1,1585,1631,NE
1172803.393,X_LEG_1,18.54,42.71,-8.03,1,1585,1631,NE
1172803.413,X_LEG_1,18.54,42.71,-8.03,1,1585,1631,NE
1172803.433,X_LEG_1,18.54,42.71,-8.03,1,1585,1631,NE
1172803.454,X_LEG_1,18.54,42.71,-8.03,1,1585,1631,NE
1172803.474,X_LEG_1,18.54,42.71,-8.03,1,1585,1631,NE
1172803.494,X_LEG_1,18.73,42.69,-8.02,1,1585,1630,NE
1172803.515,X_LEG_1,18.73,42.69,-8.02,1,1585,1630,NE
1172803.535,X_LEG_1,18.73,42.69,-8.02,1,1585,1630,NE
1172803.556,X_LEG_1,18.73,42.69,-8.02,1,1585,1630,NE
1172803.576,X_LEG_1,18.73,42.69,-8.02,1,1585,1630,NE
1172803.597,X_LEG_1,18.86,42.69,-8.03,1,1585,1630,NE
1172803.618,X_LEG_1,18.86,42.69,-8.03,1,1585,1630,NE
1172803.638,X_LEG_1,18.86,42.69,-8.03,1,1585,1630,NE
1172803.658,X_LEG_1,18.86,42.69,-8.03,1,1585,1630,NE
1172803.678,X_LEG_1,18.86,42.69,-8.03,1,1585,1630,NE
1172803.698,X_LEG_1,18.86,42.69,-8.03,1,1585,1630,NE
1172803.719,X_LEG_1,18.86,42.69,-8.03,1,1585,1630,NE
1172803.739,X_LEG_1,18.86,42.69,-8.03,1,1585,1630,NE
1172803.760,X_LEG_1,18.86,42.69,-8.03,1,1585,1630,NE
1172803.780,X_LEG_1,18.86,42.69,-8.03,1,1585,1630,NE
1172803.801,X_LEG_1,18.98,42.68,-8.04,1,1585,1630,NE
1172803.821,X_LEG_1,18.98,42.68,-8.04,1,1585,1630,NE
1172803.842,X_LEG_1,18.98,42.68,-8.04,1,1585,1630,NE
1172803.862,X_LEG_1,18.98,42.68,-8.04,1,1585,1630,NE
1172803.882,X_LEG_1,18.98,42.68,-8.04,1,1585,1630,NE
1172803.903,X_LEG_1,19.10,42.67,-8.03,1,1585,1629,NE
1172803.924,X_LEG_1,19.10,42.67,-8.03,1,1585,1629,NE
1172803.944,X_LEG_1,19.10,42.67,-8.03,1,1585,1629,NE
1172803.964,X_LEG_1,19.10,42.67,-8.03,1,1585,1629,NE
1172803.985,X_LEG_1,19.10,42.67,-8.03,1,1585,1629,NE
1172804.005,X_LEG_1,19.23,42.67,-8.04,1,1585,1629,NE
1172804.025,X_LEG_1,19.23,42.67,-8.04,1,1585,1629,NE
1172804.046,X_LEG_1,19.23,42.67,-8.04,1,1585,1629,NE
1172804.066,X_LEG_1,19.23,42.67,-8.04,1,1585,1629,NE
1172804.086,X_LEG_1,19.23,42.67,-8.04,1,1585,1629,NE
1172804.107,X_LEG_1,19.35,42.66,-8.05,1,1585,1628,NE
1172804.127,X_LEG_1,19.35,42.66,-8.05,1,1585,1628,NE
1172804.148,X_LEG_1,19.35,42.66,-8.05,1,1585,1628,NE
1172804.168,X_LEG_1,19.35,42.66,-8.05,1,1585,1628,NE
1172804.188,X_LEG_1,19.35,42.66,-8.05,1,1585,1628,NE
1172804.209,X_LEG_1,19.47,42.65,-8.04,1,1585,1628,NE
1172804.229,X_LEG_1,19.47,42.65,-8.04,1,1585,1628,NE
1172804.249,X_LEG_1,19.47,42.65,-8.04,1,1585,1628,NE
1172804.270,X_LEG_1,19.47,42.65,-8.04,1,1585,1628,NE
1172804.290,X_LEG_1,19.47,42.65,-8.04,1,1585,1628,NE
1172804.310,X_LEG_1,19.59,42.64,-6.05,1,1585,1628,NE
1172804.331,X_LEG_1,19.59,42.64,-6.05,1,1585,1628,NE
1172804.351,X_LEG_1,19.59,42.64,-6.05,1,1585,1628,NE
1172804.372,X_LEG_1,19.59,42.64,-6.05,1,1585,1628,NE
1172804.392,X_LEG_1,19.59,42.64,-6.05,1,1585,1628,NE
1172804.412,X_LEG_1,19.77,42.62,-6.06,1,1585,1627,NE
1172804.433,X_LEG_1,19.77,42.62,-6.06,1,1585,1627,NE
1172804.453,X_LEG_1,19.77,42.62,-6.06,1,1585,1627,NE
1172804.474,X_LEG_1,19.77,42.62,-6.06,1,1585,1627,NE
1172804.494,X_LEG_1,19.77,42.62,-6.06,1,1585,1627,NE
1172804.514,X_LEG_1,19.88,42.61,-6.05,1,1585,1627,NE
1172804.535,X_LEG_1,19.88,42.61,-6.05,1,1585,1627,NE
1172804.555,X_LEG_1,19.88,42.61,-6.05,1,1585,1627,NE
1172804.576,X_LEG_1,19.88,42.61,-6.05,1,1585,1627,NE
1172804.596,X_LEG_1,19.88,42.61,-6.05,1,1585,1627,NE
1172804.617,X_LEG_1,19.88,42.61,-6.05,1,1585,1627,NE
1172804.637,X_LEG_1,19.88,42.61,-6.05,1,1585,1627,NE
1172804.658,X_LEG_1,19.88,42.61,-6.05,1,1585,1627,NE
1172804.679,X_LEG_1,19.88,42.61,-6.05,1,1585,1627,NE
1172804.699,X_LEG_1,19.88,42.61,-6.05,1,1585,1627,NE
1172804.720,X_LEG_1,20.00,42.60,-6.06,1,1585,1626,NE
1172804.740,X_LEG_1,20.00,42.60,-6.06,1,1585,1626,NE
1172804.760,X_LEG_1,20.00,42.60,-6.06,1,1585,1626,NE
1172804.781,X_LEG_1,20.00,42.60,-6.06,1,1585,1626,NE
1172804.802,X_LEG_1,20.00,42.60,-6.06,1,1585,1626,NE
1172804.822,X_LEG_1,20.12,42.59,-6.06,1,1585,1626,NE
1172804.842,X_LEG_1,20.12,42.59,-6.06,1,1585,1626,NE
1172804.863,X_LEG_1,20.12,42.59,-6.06,1,1585,1626,NE
1172804.883,X_LEG_1,20.12,42.59,-6.06,1,1585,1626,NE
1172804.903,X_LEG_1,20.12,42.59,-6.06,1,1585,1626,NE
1172804.924,X_LEG_1,20.29,42.57,-6.06,1,1585,1626,NE
1172804.944,X_LEG_1,20.29,42.57,-6.06,1,1585,1626,NE
1172804.965,X_LEG_1,20.29,42.57,-6.06,1,1585,1626,NE
1172804.985,X_LEG_1,20.29,42.57,-6.06,1,1585,1626,NE
1172805.006,X_LEG_1,20.29,42.57,-6.06,1,1585,1626,NE
1172805.026,X_LEG_1,20.40,42.56,-6.07,1,1585,1625,NE
1172805.047,X_LEG_1,20.40,42.56,-6.07,1,1585,1625,NE
1172805.067,X_LEG_1,20.40,42.56,-6.07,1,1585,1625,NE
1172805.088,X_LEG_1,20.40,42.56,-6.07,1,1585,1625,NE
1172805.108,X_LEG_1,20.40,42.56,-6.07,1,1585,1625,NE
1172805.129,X_LEG_1,20.51,42.55,-6.07,1,1585,1625,NE
1172805.150,X_LEG_1,20.51,42.55,-6.07,1,1585,1625,NE
1172805.170,X_LEG_1,20.51,42.55,-6.07,1,1585,1625,NE
1172805.190,X_LEG_1,20.51,42.55,-6.07,1,1585,1625,NE
1172805.211,X_LEG_1,20.51,42.55,-6.07,1,1585,1625,NE
1172805.232,X_LEG_1,20.62,42.53,-6.07,1,1585,1625,NE
1172805.252,X_LEG_1,20.62,42.53,-6.07,1,1585,1625,NE
1172805.273,X_LEG_1,20.62,42.53,-6.07,1,1585,1625,NE
1172805.293,X_LEG_1,20.62,42.53,-6.07,1,1585,1625,NE
1172805.313,X_LEG_1,20.62,42.53,-6.07,1,1585,1625,NE
1172805.333,X_LEG_1,20.73,42.52,-6.08,1,1585,1624,NE
1172805.354,X_LEG_1,20.73,42.52,-6.08,1,1585,1624,NE
1172805.374,X_LEG_1,20.73,42.52,-6.08,1,1585,1624,NE
1172805.395,X_LEG_1,20.73,42.52,-6.08,1,1585,1624,NE
1172805.416,X_LEG_1,20.73,42.52,-6.08,1,1585,1624,NE
1172805.436,X_LEG_1,20.73,42.52,-5.08,1,1585,1624,NE
1172805.457,X_LEG_1,20.73,42.52,-5.08,1,1585,1624,NE
1172805.477,X_LEG_1,20.73,42.52,-5.08,1,1585,1624,NE
1172805.497,X_LEG_1,20.73,42.52,-5.08,1,1585,1624,NE
1172805.517,X_LEG_1,20.73,42.52,-5.08,1,1585,1624,NE
1172805.538,X_LEG_1,20.84,42.51,-5.08,1,1585,1624,NE
1172805.558,X_LEG_1,20.84,42.51,-5.08,1,1585,1624,NE
1172805.579,X_LEG_1,20.84,42.51,-5.08,1,1585,1624,NE
1172805.600,X_LEG_1,20.84,42.51,-5.08,1,1585,1624,NE
1172805.620,X_LEG_1,20.84,42.51,-5.08,1,1585,1624,NE
1172805.641,X_LEG_1,20.95,42.49,-5.09,1,1585,1624,NE
1172805.662,X_LEG_1,20.95,42.49,-5.09,1,1585,1624,NE
1172805.682,X_LEG_1,20.95,42.49,-5.09,1,1585,1624,NE
1172805.702,X_LEG_1,20.95,42.49,-5.09,1,1585,1624,NE
1172805.723,X_LEG_1,20.95,42.49,-5.09,1,1585,1624,NE
1172805.743,X_LEG_1,21.06,42.48,-5.09,1,1585,1623,NE
1172805.764,X_LEG_1,21.06,42.48,-5.09,1,1585,1623,NE
1172805.784,X_LEG_1,21.06,42.48,-5.09,1,1585,1623,NE
1172805.804,X_LEG_1,21.06,42.48,-5.09,1,1585,1623,NE
1172805.825,X_LEG_1,21.06,42.48,-5.09,1,1585,1623,NE
1172805.845,X_LEG_1,21.17,42.46,-5.10,1,1585,1623,NE
1172805.866,X_LEG_1,21.17,42.46,-5.10,1,1585,1623,NE
1172805.886,X_LEG_1,21.17,42.46,-5.10,1,1585,1623,NE
1172805.906,X_LEG_1,21.17,42.46,-5.10,1,1585,1623,NE
1172805.926,X_LEG_1,21.17,42.46,-5.10,1,1585,1623,NE
1172805.947,X_LEG_1,21.17,42.45,-5.10,1,1585,1623,NE
1172805.967,X_LEG_1,21.27,42.45,-4.10,1,1585,1623,NE
1172805.988,X_LEG_1,21.27,42.45,-4.10,1,1585,1623,NE
1172806.008,X_LEG_1,21.27,42.45,-4.10,1,1585,1623,NE
1172806.028,X_LEG_1,21.27,42.45,-4.10,1,1585,1623,NE
1172806.049,X_LEG_1,21.37,42.44,-4.09,1,1585,1622,NE
1172806.069,X_LEG_1,21.37,42.44,-4.09,1,1585,1622,NE
1172806.090,X_LEG_1,21.37,42.44,-4.09,1,1585,1622,NE
1172806.110,X_LEG_1,21.37,42.44,-4.09,1,1585,1622,NE
1172806.131,X_LEG_1,21.37,42.44,-4.09,1,1585,1622,NE
1172806.151,X_LEG_1,21.48,42.42,-4.11,1,1585,1622,NE
1172806.172,X_LEG_1,21.48,42.42,-4.11,1,1585,1622,NE
1172806.192,X_LEG_1,21.48,42.42,-4.11,1,1585,1622,NE
1172806.212,X_LEG_1,21.48,42.42,-4.11,1,1585,1622,NE
1172806.233,X_LEG_1,21.48,42.42,-4.11,1,1585,1622,NE
1172806.253,X_LEG_1,21.63,42.40,-4.10,1,1585,1622,NE
1172806.273,X_LEG_1,21.63,42.40,-4.10,1,1585,1622,NE
1172806.293,X_LEG_1,21.63,42.40,-4.10,1,1585,1622,NE
1172806.314,X_LEG_1,21.63,42.40,-4.10,1,1585,1622,NE
1172806.334,X_LEG_1,21.63,42.40,-4.10,1,1585,1622,NE
1172806.355,X_LEG_1,21.63,42.40,-4.10,1,1585,1622,NE
1172806.376,X_LEG_1,21.63,42.40,-4.10,1,1585,1622,NE
1172806.396,X_LEG_1,21.63,42.40,-4.10,1,1585,1622,NE
1172806.416,X_LEG_1,21.63,42.40,-4.10,1,1585,1622,NE
1172806.437,X_LEG_1,21.63,42.40,-4.10,1,1585,1622,NE
1172806.457,X_LEG_1,21.73,42.38,-4.11,1,1585,1621,NE
1172806.478,X_LEG_1,21.73,42.38,-4.11,1,1585,1621,NE
1172806.498,X_LEG_1,21.73,42.38,-4.11,1,1585,1621,NE
1172806.519,X_LEG_1,21.73,42.38,-4.11,1,1585,1621,NE
1172806.539,X_LEG_1,21.73,42.38,-4.11,1,1585,1621,NE
1172806.560,X_LEG_1,21.83,42.37,-4.13,1,1585,1621,NE
1172806.580,X_LEG_1,21.83,42.37,-4.13,1,1585,1621,NE
1172806.601,X_LEG_1,21.83,42.37,-4.13,1,1585,1621,NE
1172806.621,X_LEG_1,21.83,42.37,-4.13,1,1585,1621,NE
1172806.642,X_LEG_1,21.83,42.37,-4.13,1,1585,1621,NE
1172806.662,X_LEG_1,21.93,42.35,-4.12,1,1585,1621,NE
1172806.682,X_LEG_1,21.93,42.35,-4.12,1,1585,1621,NE
1172806.703,X_LEG_1,21.93,42.35,-4.12,1,1585,1621,NE
1172806.724,X_LEG_1,21.93,42.35,-4.12,1,1585,1621,NE
1172806.744,X_LEG_1,21.93,42.35,-4.12,1,1585,1621,NE
1172806.764,X_LEG_1,22.03,42.33,-4.13,1,1585,1620,NE
1172806.785,X_LEG_1,22.03,42.33,-4.13,1,1585,1620,NE
1172806.805,X_LEG_1,22.03,42.33,-4.13,1,1585,1620,NE
1172806.826,X_LEG_1,22.03,42.33,-4.13,1,1585,1620,NE
1172806.846,X_LEG_1,22.03,42.33,-4.13,1,1585,1620,NE
1172806.868,X_LEG_1,22.12,42.31,-4.13,1,1585,1620,NE
1172806.888,X_LEG_1,22.12,42.31,-4.13,1,1585,1620,NE
1172806.909,X_LEG_1,22.12,42.31,-4.13,1,1585,1620,NE
1172806.930,X_LEG_1,22.12,42.31,-4.13,1,1585,1620,NE
1172806.951,X_LEG_1,22.12,42.31,-4.13,1,1585,1620,NE
1172806.971,X_LEG_1,22.22,42.30,-4.13,1,1585,1620,NE
1172806.992,X_LEG_1,22.22,42.30,-4.13,1,1585,1620,NE
1172807.013,X_LEG_1,22.22,42.30,-4.13,1,1585,1620,NE
1172807.033,X_LEG_1,22.22,42.30,-4.13,1,1585,1620,NE
1172807.054,X_LEG_1,22.22,42.30,-4.13,1,1585,1620,NE
1172807.074,X_LEG_1,22.31,42.28,-3.14,1,1585,1620,NE
1172807.094,X_LEG_1,22.31,42.28,-3.14,1,1585,1620,NE
1172807.115,X_LEG_1,22.31,42.28,-3.14,1,1585,1620,NE
1172807.137,X_LEG_1,22.31,42.28,-3.14,1,1585,1620,NE
1172807.158,X_LEG_1,22.31,42.28,-3.14,1,1585,1620,NE
1172807.180,X_LEG_1,22.40,42.26,-3.14,1,1585,1619,NE
1172807.200,X_LEG_1,22.40,42.26,-3.14,1,1585,1619,NE
1172807.221,X_LEG_1,22.40,42.26,-3.14,1,1585,1619,NE
1172807.241,X_LEG_1,22.40,42.26,-3.14,1,1585,1619,NE
1172807.262,X_LEG_1,22.40,42.26,-3.14,1,1585,1619,NE
1172807.282,X_LEG_1,22.40,42.26,-3.14,1,1585,1619,NE
1172807.303,X_LEG_1,22.40,42.26,-3.14,1,1585,1619,NE
1172807.323,X_LEG_1,22.40,42.26,-3.14,1,1585,1619,NE
1172807.344,X_LEG_1,22.40,42.26,-3.14,1,1585,1619,NE
1172807.364,X_LEG_1,22.40,42.26,-3.14,1,1585,1619,NE
